-0.041871,-0.081639,-0.042524,-0.16258,-0.23793,-0.2901,-0.25021,-0.28049,-0.32155,-0.18806,-0.11977,-0.16052,-0.13073,-0.093757,-0.095278,-0.10978,0.034443,-0.0094997,-0.22611,-0.2955,-0.2648,-0.16456,-0.094246,-0.0028111,0.11814,0.13462,0.069939,0.061152,0.1026,0.2004,0.20379,0.16715,0.14914,0.10962,0.044794,0.024551,0.040157,-0.030823,-0.11782,-0.14183,-0.11347,-0.089731,-0.10139,-0.069903,0.089916,0.12502,0.11112,0.13507,0.23945,0.28028,0.27168,0.23933,0.26499,0.25762,0.18316,0.16905,0.15396,0.086519,0.029974,0.027968,0.041744,0.052933,0.023682,0.0083291,0.038522,0.027454,-0.0049887,-0.0024381,0.018425
-0.51589,-0.54625,-0.50472,-0.54007,-0.56114,-0.61444,-0.56851,-0.56589,-0.72233,-0.69162,-0.52403,-0.49462,-0.50479,-0.53247,-0.53788,-0.56835,-0.55894,-0.67159,-0.72251,-0.62643,-0.58522,-0.53451,-0.38917,0.26644,0.27834,0.27303,0.24222,-0.048624,-0.33847,-0.29162,-0.22401,-0.21537,-0.23568,-0.17434,-0.10262,-0.074059,0.032039,0.12433,0.17989,0.14879,0.12998,0.18677,0.23686,0.29334,0.35691,0.41384,0.46691,0.53457,0.54231,0.54025,0.54053,0.5577,0.5631,0.53852,0.4763,0.50528,0.5146,0.44072,0.46967,0.54319,0.53349,0.50301,0.49761,0.47072,0.44728,0.44454,0.4721,0.50069,0.52027
0.8393,0.13081,-0.35699,-0.39544,-0.39269,-0.28205,-0.28632,-0.057605,0.31008,0.48755,0.56798,0.51687,0.48902,0.4897,0.51053,0.51953,0.54101,0.38365,0.21123,0.074159,-0.036832,-0.12463,-0.17435,-0.26464,-0.24332,-0.18925,-0.10971,-0.085087,-0.068814,-0.15077,0.18407,0.57837,0.59612,-0.045421,-0.16212,-0.15489,-0.078213,0.05314,0.030117,-0.0045348,-0.0097087,-0.0095402,-0.018986,-0.047254,-0.040762,-0.032481,-0.031995,-0.056764,-0.062855,-0.051721,-0.06278,-0.11879,-0.2035,-0.18653,-0.10793,-0.1887,-0.1765,-0.05026,-0.080831,-0.18435,-0.1917,-0.20059,-0.22789,-0.2473,-0.23719,-0.23122,-0.24716,-0.27198,-0.2723
-0.28849,-0.24257,-0.23462,-0.16798,-0.17589,-0.19674,-0.1855,-0.20623,-0.17555,-0.073296,-0.031102,-0.049935,-0.068669,-0.063511,-0.061242,-0.049338,-0.078279,-0.041314,0.015514,-0.0070726,-0.012346,-0.011063,-0.02889,-0.064996,-0.065404,-0.059683,-0.05272,-0.065536,-0.066813,-0.055566,-0.044522,0.0042807,0.0088913,0.0078349,0.023877,0.012409,7.5595e-05,0.0021892,0.036926,0.057198,0.070776,0.073683,0.063205,0.059079,0.080898,0.080292,0.084059,0.074209,0.075324,0.083446,0.085755,0.09374,0.10909,0.11193,0.094606,0.10897,0.10451,0.080226,0.078301,0.091977,0.09911,0.11643,0.11623,0.11595,0.12558,0.12856,0.12233,0.11328,0.11414
0.20642,0.20573,0.19773,0.19978,0.20327,0.19135,0.19318,0.22288,0.24236,0.29137,0.26013,0.2582,0.26157,0.26103,0.23898,0.23637,0.23218,0.04779,-0.090655,-0.13501,-0.09606,-0.049588,-0.037969,-0.19243,-0.18997,-0.19683,-0.21347,-0.15213,-0.059983,-0.030961,-0.071019,-0.099419,-0.074411,-0.041884,-0.055776,-0.063293,-0.028591,0.048437,0.0042368,-0.026277,-0.023867,-0.012637,-0.010923,-0.010214,-0.0033388,-0.021259,-0.050385,-0.082285,-0.1026,-0.089359,-0.10181,-0.098734,-0.071425,-0.06016,-0.066575,-0.065613,-0.070854,-0.077131,-0.10013,-0.11657,-0.10308,-0.11667,-0.12314,-0.10708,-0.09009,-0.079639,-0.07959,-0.082145,-0.079969
0.23867,0.27403,0.26396,0.24552,0.23026,0.19171,0.30745,0.31751,0.15635,0.025325,-0.032283,-0.066502,-0.057183,-0.046679,-0.041302,-0.051518,0.12795,0.22157,-0.038268,-0.11605,-0.18621,-0.1432,-0.11813,-0.049603,-0.040613,-0.055988,-0.10693,-0.13557,-0.18008,-0.19289,-0.17046,0.012436,0.0094458,-0.068366,-0.091391,-0.096701,-0.02091,-0.095929,-0.040184,-0.042275,-0.042356,-0.051751,-0.076988,-0.06958,0.043026,0.020994,-0.014953,-0.035827,0.0050905,0.020243,0.019784,-0.0068013,0.0099498,0.0040378,-0.023741,-0.026229,-0.030601,-0.052817,-0.046184,-0.014916,0.0036529,0.018567,0.0070638,-0.0014882,0.011084,0.020433,-0.0047605,-0.013358,-0.0085646
-0.59421,-0.56495,-0.54147,-0.52542,-0.50855,-0.49889,-0.53223,-0.58352,-0.59336,-0.60925,-0.60114,-0.60017,-0.59957,-0.59723,-0.60147,-0.59076,-0.63206,-0.31503,0.0549,0.15973,0.22655,0.24911,0.22458,0.17181,0.15974,0.16418,0.17888,0.18016,0.19059,0.19406,0.18822,0.16978,0.19631,0.20662,0.20273,0.19268,0.18575,0.14322,0.13037,0.13623,0.14097,0.1506,0.14799,0.16651,0.17544,0.17746,0.18402,0.20264,0.20518,0.21552,0.2191,0.22544,0.23353,0.23608,0.22633,0.23601,0.23869,0.22807,0.22634,0.23034,0.21703,0.22565,0.23423,0.23562,0.23819,0.23836,0.24009,0.24302,0.24465
-0.41344,-0.44367,-0.45791,-0.47874,-0.49282,-0.4709,-0.46876,-0.44013,-0.40122,-0.38109,-0.38446,-0.38267,-0.37861,-0.33587,-0.33238,-0.22503,-0.21305,-0.11897,0.0084197,0.12753,0.24605,0.33793,0.33209,0.21863,0.2328,0.21219,0.21521,0.22837,0.25341,0.24793,0.23691,0.23309,0.20145,0.21017,0.22283,0.24358,0.025217,-0.22125,-0.1382,0.095397,0.164,0.0534,-0.037259,-0.07129,-0.10162,-0.10267,-0.060333,-0.052951,0.082392,0.08964,0.11103,0.12575,0.095863,0.083323,0.097147,0.12009,0.079128,0.066602,0.053696,0.022351,0.074045,0.23622,0.26919,0.29372,0.31756,0.29997,0.27321,0.24778,0.21994
0.070959,0.11198,0.14979,0.17422,0.1894,0.17796,0.21261,0.21482,0.13889,0.14317,0.15586,0.1674,0.14993,0.13047,0.13533,0.17691,0.17925,0.10578,0.020282,-0.044076,-0.080766,-0.10746,-0.10366,-0.056649,-0.061934,-0.049328,-0.037776,-0.068344,-0.077273,-0.069137,-0.063878,-0.080093,-0.092269,-0.082161,-0.062087,-0.069115,-0.060216,-0.013899,-0.050865,-0.10898,-0.12871,-0.084983,-0.06452,-0.052858,-0.043849,-0.030139,-0.022377,-0.039737,-0.072478,-0.071911,-0.087248,-0.073113,-0.066,-0.055979,-0.067083,-0.049891,-0.031446,-0.028539,-0.016836,-0.0038483,-0.0016396,-0.032805,-0.040685,-0.048276,-0.056946,-0.054048,-0.032119,-0.0082432,0.0012476
0.20341,0.20986,0.18275,0.17884,0.1763,0.14771,0.20031,0.27254,0.26397,0.20617,0.13031,0.062544,0.078904,0.082005,0.062013,-0.045407,0.032753,0.15283,0.062045,-0.0035001,-0.12204,-0.13073,-0.14197,-0.18342,-0.19159,-0.20141,-0.21946,-0.14374,-0.11805,-0.1225,-0.098623,-0.055338,-0.020229,-0.069436,-0.066532,-0.071612,0.12424,0.092987,0.12123,0.11638,0.12449,0.085053,0.087567,0.082633,0.10384,0.072781,-0.017829,-0.013859,0.046232,0.031075,0.062761,0.0051123,0.0084577,-0.015043,0.016898,-0.051799,-0.067922,-0.052608,-0.059786,-0.064548,-0.10102,-0.14569,-0.16329,-0.16735,-0.16713,-0.15898,-0.20914,-0.2126,-0.21282
-0.35817,-0.33635,-0.3064,-0.27923,-0.31406,-0.33566,-0.32247,-0.35503,-0.35495,-0.37744,-0.36516,-0.32482,-0.33047,-0.34084,-0.31166,-0.33484,-0.33292,-0.05351,0.12091,0.18836,0.25671,0.21622,0.19884,0.20128,0.18327,0.18173,0.18924,0.18133,0.15319,0.13531,0.10775,0.099913,0.10101,0.13647,0.095283,0.099273,0.030525,0.16287,0.15432,0.10382,0.08002,0.11143,0.13395,0.12939,0.095201,0.097211,0.14422,0.15472,0.035414,0.030719,0.011326,0.036781,0.040808,0.055632,0.043082,0.068268,0.084249,0.083712,0.091472,0.099194,0.097317,0.081059,0.089213,0.08942,0.083022,0.081117,0.1127,0.088384,0.087346
0.1046,0.10119,0.38318,0.268,-0.042677,-0.18197,-0.31379,-0.85812,-1.3407,-0.46682,0.021918,-0.021235,-0.046239,-8.9953e-05,0.010135,-0.049079,-0.13208,-0.35221,-0.5725,-0.76301,-0.54989,-0.5162,-0.44219,-0.31237,-0.13846,-0.068527,-0.076581,-0.078042,-0.076738,-0.031164,-0.031097,-0.079453,-0.046843,-0.012718,-0.063055,-0.071176,-0.022854,0.013846,0.014372,0.019097,0.10705,0.18953,0.18784,0.19792,0.29101,0.32564,0.33372,0.33708,0.36094,0.38438,0.37124,0.36844,0.39517,0.37647,0.25889,0.25917,0.25764,0.17753,0.092523,0.096186,0.13844,0.15757,0.13838,0.14438,0.18981,0.17673,0.16591,0.16353,0.17847
0.71402,1.0069,1.1353,1.4362,1.4878,1.4595,1.6239,1.7724,1.8251,1.8761,1.7481,1.6552,1.5517,1.5155,1.5149,1.6124,1.7414,1.9762,1.5835,0.89335,0.23635,-0.2679,-0.70421,-1.0196,-1.0461,-0.9949,-0.89011,-0.91922,-0.83706,-0.806,-0.80681,-0.79003,-0.76281,-0.76661,-0.76138,-0.78989,-0.78751,-0.79882,-0.77981,-0.74924,-0.73309,-0.73633,-0.74056,-0.73627,-0.72977,-0.72313,-0.70125,-0.66603,-0.65457,-0.64725,-0.61925,-0.58099,-0.55783,-0.56439,-0.55999,-0.51624,-0.46855,-0.42316,-0.34056,-0.27632,-0.28151,-0.29417,-0.30621,-0.32307,-0.35005,-0.37641,-0.38646,-0.38529,-0.40901
-0.78006,-0.1123,0.47171,0.73653,0.80081,0.44368,0.54046,0.074952,-0.83912,-1.4693,-1.8216,-1.7573,-1.6651,-1.6123,-1.5209,-1.4376,-1.4565,-1.2502,-0.84624,-0.49029,-0.2421,0.12447,0.27811,0.41559,0.45651,0.3444,0.091677,-0.0019391,-0.015375,0.027479,-0.017919,-0.048938,-0.066637,0.027433,0.083122,0.063758,0.05591,0.056302,0.077491,0.084867,0.067912,0.086072,0.11001,0.12015,0.11857,0.13821,0.16513,0.17915,0.18249,0.18952,0.1981,0.3428,0.70311,0.7068,0.40247,0.74018,0.73161,0.17825,0.27292,0.68704,0.64846,0.64596,0.6645,0.64665,0.63497,0.64923,0.65801,0.66082,0.66736
-1.7248,-1.3769,-1.0037,-0.84295,-0.81709,-0.78605,-0.89662,-0.81949,0.20409,0.35467,0.34482,0.34518,0.3322,0.33006,0.32842,0.3346,0.2629,0.22954,0.3379,0.43823,0.35297,0.31902,0.32443,0.25396,0.17407,0.15845,0.16392,0.21488,0.16939,0.14458,0.16243,0.16872,0.17797,0.19595,0.2065,0.19007,0.1575,0.14452,0.13586,0.13572,0.1332,0.13738,0.13777,0.13529,0.12963,0.12478,0.11872,0.10046,0.0783,0.061777,0.052069,0.031907,-0.0035748,0.00052875,0.026779,-0.020883,-0.046296,-0.019778,-0.04125,-0.089852,-0.087412,-0.076227,-0.073714,-0.071667,-0.068381,-0.062004,-0.06246,-0.058541,-0.012478
0.46966,0.70345,0.81009,0.63696,0.59785,0.57793,0.46614,0.32324,0.7743,0.40825,0.36707,0.46923,0.59587,0.64866,0.705,0.5736,0.5443,0.68343,0.58558,0.55939,0.37177,0.15214,0.019448,0.0275,0.05413,0.013597,-0.080351,0.036404,-0.011495,-0.051484,-0.061839,-0.057945,-0.065376,-0.064144,-0.091803,-0.008561,-0.028869,-0.034173,-0.066622,-0.11297,-0.14003,-0.14868,-0.16851,-0.18704,-0.20675,-0.22201,-0.24776,-0.28639,-0.32026,-0.33381,-0.35445,-0.38498,-0.41862,-0.42213,-0.42049,-0.49197,-0.51065,-0.46156,-0.50691,-0.57445,-0.56921,-0.55528,-0.53732,-0.5195,-0.50232,-0.48232,-0.48106,-0.49374,-0.49116
0.056443,0.83168,1.4623,1.5473,1.3643,1.4066,1.4195,0.1579,-1.7189,-1.6131,-1.3367,-1.3776,-1.4407,-1.4652,-1.4931,-1.513,-1.5226,-1.2067,-0.62574,-0.39571,-0.076443,0.043161,0.19032,0.2546,0.21584,0.25964,0.32907,0.46372,0.3895,0.36297,0.42493,0.36558,0.36199,0.3761,0.3079,0.25934,0.28825,0.29583,0.28761,0.27615,0.31078,0.3253,0.28459,0.26494,0.29884,0.28517,0.26015,0.23686,0.2283,0.22817,0.21201,0.1434,0.014893,-0.0075769,0.015861,-0.10099,-0.093214,0.062214,-0.01015,-0.14774,-0.12972,-0.12487,-0.13613,-0.12827,-0.097592,-0.10713,-0.11353,-0.10871,-0.078721
