0.63355,0.34205,0.29416,0.29545,0.23017,0.19965,0.13175,0.31446,-0.17829,0.22255,1.1332,1.8474,1.7124,1.4596,0.96365,0.86751,1.3752,1.8901,1.69,1.2516,1.2455,1.2005,1.1821,1.0378,0.47789,-0.76067,-0.73097,-0.74567,-0.70893,-0.4532,-0.38271,-0.46089,-0.62432,-0.64227,-0.56893,-0.55177,-0.60358,-0.56023,-0.5662,-0.60678,-0.59424,-0.58396,-0.58566,-0.61469,-0.61389,-0.63086,-0.67612,-0.65779,-0.63888,-0.66073,-0.68628,-0.65671,-0.66372,-0.70356,-0.65607,-0.63376,-0.68122,-0.65696,-0.62879,-0.62886
0.16583,-0.014351,-0.13694,0.034249,0.17639,-0.14111,-0.094451,0.01869,-1.1972,-1.2792,-1.1997,-0.58519,-0.7063,-0.59366,-0.71322,-0.34833,-0.47171,-0.74921,-0.74785,-0.63879,-0.66023,-0.72609,-0.72691,-0.45556,-0.061877,0.17312,1.2419,0.86511,0.33658,0.56142,0.5912,0.36638,0.28782,0.33578,0.31217,0.248,0.24395,0.26157,0.22898,0.22503,0.25919,0.26231,0.48098,0.24343,0.27286,0.21048,0.23783,0.28133,0.25942,0.25872,0.2869,0.30143,0.2903,0.29444,0.30452,0.27881,0.25468,0.26781,0.26883,0.25939
-0.17692,-0.057247,-0.053936,-0.08219,-0.092323,-0.011451,0.014343,0.064199,-0.090241,-0.48274,-0.45529,0.083336,0.3449,0.41735,-0.055043,-0.56251,-0.51964,0.25084,0.57675,0.7874,0.68767,0.65318,0.68539,0.56657,0.065744,-0.086353,-0.19264,-0.42043,-0.31426,-0.11427,-0.054327,-0.14259,-0.1216,-0.10602,-0.064645,-0.063384,-0.058846,-0.015802,-0.025637,-0.014628,0.014203,0.011451,-0.034217,-0.0081633,-0.011688,-0.043792,-0.0615,-0.054097,-0.083259,-0.097771,-0.088704,-0.080653,-0.080108,-0.072059,-0.031938,-0.026134,-0.031213,0.00050761,0.010039,0.0063985
-0.13959,-0.13576,-0.14105,-0.12634,-0.10219,-0.10097,-0.093088,-0.43665,-0.33345,-0.21856,-0.20945,-0.41028,-0.28622,-0.2827,-0.31174,-0.36455,-0.46756,-0.45342,-0.38072,-0.35003,-0.39684,-0.37906,-0.39087,-0.3588,-0.19275,0.1689,0.11281,-0.02929,-0.036267,0.024514,0.04581,0.14917,0.14757,0.11685,0.14983,0.16345,0.1658,0.18131,0.18486,0.22649,0.24484,0.25063,0.25098,0.25101,0.26435,0.26796,0.26046,0.2657,0.26568,0.26083,0.26025,0.26824,0.26942,0.26364,0.27348,0.27582,0.2672,0.2738,0.27895,0.27757
0.20311,0.10455,0.12931,0.085141,0.030598,0.097793,0.060463,0.10852,-0.023405,-0.045662,0.25396,0.16819,0.31052,0.22051,0.22193,-0.049588,0.0074916,0.18856,0.24782,0.2345,0.18548,0.16452,0.14338,0.020393,-0.20918,0.19074,0.63771,0.4961,0.042173,-0.27914,-0.31658,-0.16891,-0.16894,-0.19468,-0.17281,-0.12658,-0.12867,-0.14479,-0.12654,-0.11946,-0.14096,-0.14087,-0.18302,-0.11794,-0.12865,-0.092204,-0.10372,-0.12881,-0.10652,-0.10008,-0.11646,-0.11848,-0.10326,-0.10869,-0.11694,-0.09829,-0.086259,-0.097943,-0.097772,-0.091649
0.36788,0.257,0.17729,0.25417,0.37429,0.34491,0.19938,0.17876,0.030798,-0.25739,-0.6104,-0.33719,-0.89391,-0.89812,-0.6763,-0.43424,-0.51345,-0.44561,-0.72736,-0.75381,-0.80372,-0.76182,-0.76469,-0.91671,-0.82851,-0.41539,-0.013229,0.5622,0.29134,0.41185,0.36714,0.19724,0.19807,0.20253,0.22464,0.21732,0.18162,0.19531,0.17263,0.31159,0.32277,0.31698,0.31405,0.26284,0.2552,0.24086,0.22429,0.2376,0.24496,0.24203,0.24272,0.2652,0.24859,0.23883,0.27409,0.28282,0.26082,0.27816,0.29112,0.28997
-0.90302,-0.89356,-0.90171,-0.88671,-0.88949,-0.88779,-0.64613,-0.51144,-0.51837,0.42197,0.93537,0.91551,0.88121,0.80187,0.7442,0.71272,0.4585,0.58674,0.51862,0.47109,0.44071,0.42863,0.38341,0.028035,-0.35969,-0.30272,-0.052369,-0.10718,-0.037895,0.051892,0.076832,0.063313,0.039134,0.02658,0.012355,0.024903,0.00036037,-0.028079,-0.029214,-0.072692,-0.062831,-0.082068,-0.068837,-0.052459,-0.040135,-0.056205,-0.075548,-0.056175,-0.049578,-0.048783,-0.049696,-0.046893,-0.042085,-0.044518,-0.042573,-0.040484,-0.043099,-0.022677,-0.03721,-0.034011
-1.1319,-1.1046,-1.097,-1.1084,-1.1166,-1.1,-1.0293,-0.66619,2.6107,2.7167,2.6807,2.6287,2.6362,2.6177,2.6089,2.6218,2.6728,2.675,2.6642,2.6404,2.6551,2.6721,2.6924,2.7833,3.0329,0.35292,-1.8143,-1.2998,-1.1583,-1.1562,-1.1209,-1.1003,-1.0832,-1.0832,-1.0851,-1.0781,-1.0762,-1.0761,-1.0738,-1.0698,-1.0665,-1.0666,-1.0822,-1.061,-1.0603,-1.0655,-1.0674,-1.0679,-1.0691,-1.0684,-1.0692,-1.0717,-1.0662,-1.0658,-1.0662,-1.065,-1.0638,-1.0641,-1.0635,-1.0625
-1.5458,-1.5467,-1.5548,-1.539,-1.5284,-1.5736,-1.587,0.50291,5.1273,4.4332,3.7923,3.5932,3.579,3.6294,3.6909,3.7234,3.5634,3.5715,3.5888,3.6646,3.6293,3.599,3.513,3.2517,2.0339,-3.4784,-2.3514,-1.3751,-1.5254,-1.5551,-1.4624,-1.4405,-1.3985,-1.3932,-1.4065,-1.4029,-1.4005,-1.3992,-1.4021,-1.3936,-1.3811,-1.3786,-1.3581,-1.3699,-1.3565,-1.374,-1.3684,-1.3654,-1.371,-1.3671,-1.3613,-1.3613,-1.3475,-1.3481,-1.3493,-1.353,-1.3544,-1.3552,-1.3534,-1.3528
0.24885,0.25125,0.24882,0.23359,0.22897,0.30748,-0.36731,-0.945,0.0097955,1.1074,1.5,1.6558,1.5414,1.477,1.4894,1.4887,1.5632,1.6213,1.5315,1.4056,1.3792,1.3512,1.3489,0.94894,0.40018,1.2817,-0.51102,-0.78821,-0.45166,-0.23339,-0.52732,-0.62229,-0.67651,-0.70221,-0.67299,-0.64263,-0.64183,-0.63435,-0.63371,-0.63938,-0.68494,-0.68153,-0.73237,-0.73781,-0.7789,-0.70861,-0.713,-0.7189,-0.71162,-0.71664,-0.71534,-0.72867,-0.79542,-0.79838,-0.79184,-0.78592,-0.78668,-0.79029,-0.77892,-0.77448
-1.0639,-1.0381,-1.0104,-1.0278,-1.0336,-1.0256,-0.69117,-0.6774,0.051521,1.2786,1.1358,1.0031,1.0526,1.1148,1.183,1.1935,1.2244,1.0689,1.114,1.2006,1.2418,1.277,1.3234,1.7323,2.7268,4.3131,1.5398,-0.34505,-0.51144,-0.73576,-0.64935,-0.58297,-0.58692,-0.56707,-0.57651,-0.6322,-0.62624,-0.62935,-0.62535,-0.61783,-0.60201,-0.60255,-0.59424,-0.57972,-0.56406,-0.58633,-0.5789,-0.58825,-0.58888,-0.59057,-0.59969,-0.58599,-0.54965,-0.54339,-0.55317,-0.55843,-0.55164,-0.557,-0.5692,-0.57745
-0.33719,-0.48805,-0.5083,-0.50131,-0.55684,-0.60031,-0.39594,0.54808,-0.15047,-0.93001,-1.1888,-1.0184,0.29154,0.93661,0.20951,-1.1403,-1.4472,-0.8125,0.27145,0.62711,0.54061,0.51403,0.4081,0.67396,0.5354,-0.086641,-0.37666,-0.45441,-0.26147,0.39069,0.36225,0.42345,0.19349,0.014449,0.077554,0.080354,0.052541,0.10838,0.11879,0.09677,0.13052,0.15481,0.18589,0.16052,0.1858,0.20273,0.17573,0.19487,0.22189,0.2049,0.18448,0.21808,0.22694,0.17512,0.19863,0.21511,0.1691,0.18108,0.1988,0.19468
-0.52787,-0.22015,-0.14314,-0.14177,-0.13365,-0.069502,-0.15138,-0.83517,-0.26043,0.023923,-0.16453,-0.32263,-0.30123,0.027251,0.44558,0.5293,-0.11051,-0.22225,-0.066746,0.14836,0.1648,0.19017,0.072993,-0.052557,-0.11952,0.61413,0.74884,0.43996,0.18318,0.14782,0.13259,0.091117,0.11198,0.013995,-0.014305,-0.027227,-0.023697,-0.024807,-0.036606,-0.046771,-0.030619,-0.021742,-0.05917,-0.010805,0.0090057,0.004133,0.020246,0.033582,0.018295,0.017268,0.020073,0.0085739,-0.0081042,-0.0067051,-0.0055194,-0.019506,-0.019189,-0.006282,-0.0060244,-0.0070514
0.13726,0.097068,0.070296,0.094821,0.13239,0.10647,0.19867,0.63939,0.39072,0.8999,1.0225,0.35613,-0.89876,-1.1175,-0.48101,0.24984,0.15128,-0.5735,-1.4465,-1.8255,-1.7939,-1.7698,-1.7015,-1.4186,-0.60739,-0.56239,-0.18312,0.34095,0.54887,0.27828,0.09323,0.29828,0.23601,0.31772,0.28888,0.29262,0.30458,0.28163,0.2866,0.31023,0.29994,0.29789,0.32915,0.3089,0.30247,0.29333,0.30246,0.2927,0.27693,0.28835,0.28568,0.27197,0.27506,0.29811,0.28653,0.29097,0.31757,0.31318,0.30969,0.31409
