-0.69408,-0.35563,-0.401,0.17949,-0.031032,0.52622,0.35699,0.25134,0.37622,0.93348,0.89593,0.71198,0.67303,0.68796,0.68989,0.68816,0.75222,0.70291,0.46664,-0.17703,-0.91585,-0.62461,-0.076741,0.33593,0.3186,0.55096,0.64718,0.64767,0.64053,0.61172,0.64145,0.65176,0.63177,0.45048,0.2225,-0.31341,-0.41545,-0.51884,-0.24931,-0.45179,-0.50507,-0.064244,-0.078209,-0.16463,-0.22729,-0.25433,-0.30735,-0.28494,-0.33724,-0.32129,-0.27043,-0.28229,-0.30578,-0.28066,-0.27584,-0.30005,-0.30135,-0.27799,-0.27406,-0.2804,-0.30279,-0.26446,-0.25334,-0.29378,-0.2881,-0.26237,-0.26773,-0.2839,-0.26707,-0.23848,-0.23939,-0.28414,-0.28558,-0.24789,-0.27039,-0.2893,-0.28608
-1.2665,-1.1981,-0.72995,-0.43573,0.21822,-0.0058836,-0.17796,-0.32256,-0.15721,0.021682,-0.011552,-0.17523,-0.42613,-0.40725,-0.44126,-0.55401,-0.56109,-0.1019,0.34444,-0.39553,0.54936,0.88024,0.78528,0.31861,-0.13602,0.062014,0.081407,0.050594,0.054107,0.061397,0.045454,0.015647,-0.0022319,0.11146,0.35446,0.43447,0.4854,0.59143,0.89345,0.48215,0.090056,0.093174,0.059106,0.072128,0.051941,-0.023017,0.36717,0.42698,-0.085178,-0.034596,-0.012207,0.016534,0.039328,0.024977,0.010141,-0.0014362,-0.0092797,-0.0059453,-0.0076625,0.0099975,-0.015214,0.035746,0.034329,0.037206,0.030161,0.013872,-0.0050432,-0.019246,0.0014941,-0.0088951,-0.010518,-0.083472,-0.080684,-0.044485,-0.10585,-0.097471,-0.099318
-0.82695,-0.99422,-1.1267,-0.48936,-0.36574,0.61905,0.84532,0.66801,0.16941,0.28965,0.82109,0.97918,0.86187,0.85049,1.1889,1.4857,1.4437,1.2843,1.0931,0.96352,0.35112,0.061708,0.0014792,-0.037165,-0.42126,-0.47784,-0.46054,-0.41256,-0.40043,-0.41367,-0.41592,-0.4091,-0.4144,-0.40415,-0.18123,-0.052735,0.23515,0.53043,0.62561,0.47311,0.27801,0.030353,0.0043105,0.013803,0.032659,0.0055712,-0.24448,-0.25932,-0.21892,-0.22245,-0.21847,-0.23932,-0.26189,-0.2614,-0.26398,-0.26818,-0.25779,-0.23991,-0.23096,-0.22639,-0.24702,-0.23984,-0.25476,-0.27149,-0.28232,-0.26967,-0.26051,-0.25009,-0.23737,-0.23156,-0.23205,-0.2547,-0.27766,-0.28547,-0.30329,-0.29642,-0.29493
-0.44612,-0.48953,-0.36616,-0.22606,-0.24675,-0.20832,-0.11157,-0.11125,-0.050937,-0.0094644,-0.046815,-0.073447,-0.09457,-0.097243,-0.12513,-0.10489,-0.061908,-0.087461,-0.002177,0.13116,-0.11371,-0.084122,-0.071252,-0.23211,-0.30682,-0.36559,-0.38913,-0.37287,-0.36482,-0.37053,-0.36588,-0.36439,-0.36797,-0.26024,0.038047,0.32377,0.46802,0.74413,0.89621,0.84227,0.40475,0.15916,0.14192,0.1344,0.16622,0.12162,0.074048,0.041502,0.024247,0.031157,0.060377,0.066604,0.066703,0.077889,0.077622,0.071023,0.070536,0.074359,0.073129,0.072138,0.07379,0.077422,0.081555,0.077176,0.078124,0.086098,0.088073,0.084354,0.085215,0.09525,0.082925,0.10854,0.098183,0.074753,0.097615,0.12338,0.12377
-0.070766,0.14363,0.25535,0.32967,0.15615,0.15984,0.17734,0.22663,0.26731,0.15151,0.15373,0.19062,0.31279,0.30941,0.28353,0.26584,0.27793,0.15092,0.050828,0.18615,0.3551,0.29074,0.30564,0.26359,0.2603,0.0844,0.053258,0.053964,0.037764,0.027735,0.03599,0.052838,0.063128,-0.11368,-0.4817,-0.50659,-0.48037,-0.69166,-0.81723,-0.47693,0.018721,0.28163,0.32037,0.32801,0.3483,0.18649,-0.1037,-0.15389,-0.040972,-0.067882,-0.089962,-0.10728,-0.12696,-0.1268,-0.12382,-0.13433,-0.14164,-0.15325,-0.1519,-0.16926,-0.096518,-0.17881,-0.17278,-0.18387,-0.18122,-0.16693,-0.16735,-0.16546,-0.17838,-0.17707,-0.17974,-0.028319,-0.029733,-0.115,-0.015483,-0.025454,-0.024482
-0.11674,0.46121,0.60303,0.63299,0.29688,0.44988,0.36598,0.4623,0.64215,0.80021,0.5216,0.03954,-0.12445,-0.14737,-0.11669,-0.11572,-0.071747,-0.041174,-0.53888,-0.87464,-0.89722,-0.94292,-0.85428,-0.75886,-0.7891,-0.80216,-0.75986,-0.73495,-0.7114,-0.72072,-0.71195,-0.70542,-0.70616,-0.68426,-0.2166,-0.026129,0.23965,0.53078,0.65193,0.58882,0.37596,0.23491,0.17393,0.27814,0.23146,0.13834,0.11461,0.099413,0.035187,0.063345,0.10692,0.1186,0.11916,0.13637,0.14339,0.13363,0.13689,0.15408,0.15901,0.16209,0.15333,0.18404,0.19269,0.17361,0.17358,0.18102,0.17593,0.17029,0.19075,0.20848,0.13706,0.19217,0.13664,0.020232,0.081482,0.19667,0.19904
-0.96998,-0.26323,0.72121,1.0233,1.0655,1.089,1.0909,1.1088,0.86508,0.94413,1.0249,0.98034,1.0198,1.0274,1.0341,1.0885,1.1587,1.1994,0.92376,-0.78421,-1.0766,-0.58506,-0.25467,-0.17814,-0.17627,-0.17937,-0.18376,-0.1838,-0.18351,-0.18465,-0.18437,-0.18749,-0.19323,-0.20537,-0.21592,-0.24309,-0.24817,-0.26273,-0.25538,-0.24952,-0.23918,-0.2173,-0.22657,-0.23147,-0.23464,-0.23889,-0.26264,-0.26265,-0.25811,-0.2655,-0.26154,-0.26879,-0.27106,-0.2712,-0.27115,-0.27281,-0.27239,-0.27099,-0.27279,-0.27317,-0.27433,-0.27739,-0.28049,-0.28239,-0.28196,-0.28208,-0.28318,-0.28449,-0.28181,-0.28051,-0.28218,-0.27973,-0.27948,-0.28151,-0.28039,-0.28084,-0.28062
3.3124,2.6235,2.4583,2.4372,2.4239,2.4311,2.4335,2.4319,2.44,2.4442,2.4229,2.4338,2.4475,2.4476,2.4476,2.4413,2.4363,2.4158,2.7686,3.473,-0.37999,-2.0963,-1.6325,-1.355,-1.2155,-1.2119,-1.2169,-1.2144,-1.2112,-1.2097,-1.2079,-1.2063,-1.2047,-0.90755,-0.62072,-0.78321,-1.1449,-1.1869,-1.1941,-1.1853,-1.212,-1.2316,-1.2293,-1.214,-1.2026,-1.0006,-0.79215,-0.81849,-0.81109,-0.83568,-0.83332,-0.83624,-0.81022,-0.78719,-0.77878,-0.73967,-0.71201,-0.68486,-0.70119,-0.68535,-0.6779,-0.67144,-0.67207,-0.62573,-0.60376,-0.61035,-0.57383,-0.56806,-0.56504,-0.55192,-0.55169,-0.54963,-0.53726,-0.53986,-0.53082,-0.52022,-0.51954
2.8505,3.684,3.2432,2.9065,2.6929,2.5938,2.5702,2.5419,2.5114,2.5205,2.6347,2.6744,2.683,2.6774,2.6676,2.7232,2.8013,2.7994,1.741,-3.3619,-3.8202,-2.4696,-1.2299,-0.75509,-0.64147,-0.62235,-0.62208,-0.63026,-0.63109,-0.62669,-0.62689,-0.62769,-0.62113,-0.69247,-0.76444,-0.75041,-0.70665,-0.74859,-0.74545,-0.73011,-0.65934,-0.62824,-0.61182,-0.60979,-0.62138,-0.71022,-0.74088,-0.74806,-0.78581,-0.77917,-0.7845,-0.78624,-0.78876,-0.79298,-0.7921,-0.80143,-0.80701,-0.81269,-0.81279,-0.81505,-0.81481,-0.81158,-0.81104,-0.82403,-0.82667,-0.8299,-0.84656,-0.85161,-0.83855,-0.8398,-0.84079,-0.84547,-0.83975,-0.838,-0.84587,-0.85048,-0.84927
-0.026521,2.0052,2.4605,2.4568,2.3069,2.3979,2.3933,2.4395,2.5475,2.5667,2.4519,2.3611,2.347,2.335,2.3616,2.3561,2.322,2.1832,0.56179,0.26532,0.46345,-0.52878,-1.6445,-1.0897,-0.62602,-0.61398,-0.58649,-0.58476,-0.57794,-0.57345,-0.56504,-0.5546,-0.54313,-0.68582,-0.75286,-0.79739,-0.73938,-0.81143,-0.84865,-0.73632,-0.55047,-0.50779,-0.48475,-0.4652,-0.50026,-0.6382,-0.801,-0.83488,-0.75681,-0.75887,-0.75638,-0.77049,-0.78079,-0.77652,-0.76285,-0.77047,-0.77375,-0.77548,-0.77407,-0.78002,-0.78738,-0.77956,-0.77761,-0.80334,-0.80312,-0.80506,-0.82502,-0.82838,-0.80207,-0.7922,-0.80783,-0.80465,-0.80593,-0.82879,-0.81982,-0.80528,-0.8009
