-0.38127,0.12127,-0.037573,-0.085259,0.33369,0.15239,0.19966,-0.10821,0.01822,0.17148,0.26203,0.27979,0.24494,0.35871,0.087399,0.26788,0.87879,0.55119,-0.25035,-0.1578,0.044456,0.16694,0.26102,0.25185,0.12513,-0.017944,-0.13176,-0.11854,-0.12377,-0.2182,-0.19188,-0.16938,-0.14143,-0.17681,-0.15218,-0.13878,-0.15891,-0.17671,-0.15209,-0.07653,-0.068679,-0.11191,-0.11697,-0.094894,-0.09677,-0.10053,-0.11129,-0.11075,-0.12615,-0.18649,-0.17179,-0.15771,-0.15753
-0.14204,-0.31791,-0.43935,-0.44844,-0.27603,-0.31093,-0.20595,-0.20478,0.28759,0.24357,-0.13863,-0.52331,-0.62706,-0.54949,-0.46207,-0.44867,0.18824,1.0549,1.4593,1.3095,1.1175,0.34757,0.075105,0.10855,0.075662,0.091646,0.044889,-0.050111,-0.060672,0.0011064,0.042282,0.043243,0.024386,0.014726,0.048805,0.03228,0.047077,0.047342,-0.012892,-0.10544,-0.13535,-0.13296,-0.1439,-0.14434,-0.15113,-0.12637,-0.099664,-0.077767,-0.061356,-0.042937,-0.067361,-0.096016,-0.1023
-0.58543,-0.26781,0.51983,1.1919,1.6185,1.0371,0.10561,-0.079968,0.4608,1.334,1.4719,1.44,1.3684,1.3657,1.3235,1.226,0.50711,0.49967,-0.058247,-0.51847,-0.51967,-0.38337,-0.33884,-0.44072,-0.43811,-0.35718,-0.41819,-0.44213,-0.42648,-0.4471,-0.44447,-0.44031,-0.41955,-0.4095,-0.39726,-0.39254,-0.37805,-0.39745,-0.41389,-0.4428,-0.46188,-0.46324,-0.45143,-0.43367,-0.41667,-0.40914,-0.40129,-0.39763,-0.40606,-0.43516,-0.44604,-0.44563,-0.4446
0.27546,0.28461,0.35716,0.40172,0.46326,0.49963,0.38603,0.45068,0.45821,0.41037,0.48292,0.49675,0.40651,0.38842,0.40856,0.39089,0.30596,0.32883,-0.021054,-0.14862,-0.28442,-0.4398,-0.43614,-0.44884,-0.32148,-0.22782,-0.22747,-0.097362,-0.092211,-0.23116,-0.25782,-0.25746,-0.24691,-0.23439,-0.23898,-0.21594,-0.18415,-0.17588,-0.15474,-0.1225,-0.13429,-0.15899,-0.16733,-0.1701,-0.1783,-0.18359,-0.18624,-0.18332,-0.16954,-0.16498,-0.15262,-0.14081,-0.1407
-0.41354,-0.18341,-0.014696,0.024209,0.028605,0.0086513,-0.16777,-0.10835,-0.08857,0.078081,0.1009,0.13989,0.24649,0.17247,0.12536,0.19618,-0.12138,0.16565,0.28383,-0.30528,-0.27863,-0.026623,0.093881,0.077775,0.052581,0.072359,0.017985,0.090269,0.087201,-0.07613,-0.10291,-0.10195,-0.096136,-0.075971,-0.094102,-0.064947,-0.027435,-0.035032,-0.039658,-0.0026142,0.011503,0.021492,0.041573,0.045661,0.052458,0.040881,0.031815,0.039843,0.026099,0.0030257,0.0086284,0.019823,0.01995
0.75831,0.69505,0.53239,0.34417,0.19835,0.16854,0.19808,0.32201,0.22205,-0.072551,-0.21038,-0.26199,-0.285,-0.30014,-0.27543,-0.16774,0.46297,0.18219,-0.28825,-0.34036,-0.10862,-0.070319,-0.1165,-0.096689,-0.0652,-0.030601,-0.1014,-0.070123,-0.067766,-0.14417,-0.13893,-0.1329,-0.11365,-0.11631,-0.089432,-0.061073,-0.016474,-0.017851,-0.0030637,0.014312,0.0012529,-0.036931,-0.033273,-0.033122,-0.039408,-0.030782,-0.034269,-0.027523,-0.027155,-0.036997,-0.018127,-0.011036,-0.0081191
1.4102,1.7329,1.1824,1.5421,1.5136,1.2469,1.0967,1.0388,0.81516,0.66789,0.72298,0.85141,0.88458,0.85027,0.70244,-0.17024,-1.4426,-1.0151,-0.52821,-0.39777,-0.34264,-0.18894,-0.24434,-0.31569,-0.33654,-0.37702,-0.45391,-0.43566,-0.43371,-0.46983,-0.46874,-0.45687,-0.41393,-0.44634,-0.46509,-0.46727,-0.48587,-0.46818,-0.35955,-0.34401,-0.36551,-0.40935,-0.40336,-0.36037,-0.36339,-0.37135,-0.36919,-0.36617,-0.35255,-0.34418,-0.34823,-0.33999,-0.33664
2.4506,2.3865,2.3804,2.3468,2.3152,2.3535,2.4293,2.4404,2.4217,2.3977,2.4276,2.4536,2.4384,2.4472,2.4615,2.5991,3.2714,0.13734,-2.2156,-1.9674,-1.8957,-1.8124,-1.7703,-1.7688,-1.7795,-1.8172,-1.3382,-0.99793,-1.0815,-1.1616,-1.2093,-1.2275,-1.1946,-1.1908,-1.1906,-1.177,-1.209,-1.1563,-0.93526,-0.73427,-0.71295,-0.77482,-0.78051,-0.82724,-0.8686,-0.87605,-0.91132,-0.99302,-0.98688,-0.94308,-0.89101,-0.88264,-0.87968
2.6564,2.4114,2.1855,2.1051,2.1331,2.1934,2.1418,2.1209,2.0838,2.0225,1.9535,1.9001,1.8895,1.872,1.8498,1.9951,2.0973,-1.3397,-1.096,-0.89941,-0.85988,-0.84453,-0.76326,-0.75572,-0.81363,-0.87144,-0.9821,-1.0566,-1.0248,-0.98235,-0.96896,-0.96332,-0.97489,-0.97168,-0.97536,-0.97875,-0.95682,-0.95985,-1.0032,-1.0502,-1.049,-1.0416,-1.0386,-1.0346,-1.031,-1.0265,-1.025,-1.0201,-1.0387,-1.0472,-1.0511,-1.0585,-1.0568
0.91497,0.97172,1.1405,1.072,0.98038,0.77594,0.64936,0.67461,0.52962,0.50096,0.58042,0.66791,0.68258,0.67763,0.60884,0.84246,1.1132,0.39214,-0.4776,-0.7755,-0.52624,-0.22364,0.0017289,0.041232,-0.093304,-0.30042,-0.44879,-0.51029,-0.4455,-0.40545,-0.38771,-0.37058,-0.38203,-0.3865,-0.38386,-0.38254,-0.37052,-0.37198,-0.41605,-0.44307,-0.41664,-0.41279,-0.41829,-0.41652,-0.40455,-0.40415,-0.41794,-0.43172,-0.47583,-0.49574,-0.48031,-0.47727,-0.46494
