0.43878,0.58686,0.72454,0.76349,0.67775,0.3454,0.1698,0.10943,0.16505,0.19591,0.11439,0.093929,0.11103,0.092568,0.15118,0.1052,0.0275,-0.024869,-0.45035,-0.58089,-0.47004,-0.26439,-0.15167,-0.10264,-0.10337,-0.07648,-0.11145,-0.10911,-0.11059,-0.10314,-0.15077,-0.13115,-0.081504,-0.10303,-0.12561,-0.12043,-0.099592,-0.1125,-0.14391,-0.13362,-0.07083,-0.061905,-0.10537,-0.09237,-0.082834,-0.078431,-0.11334,-0.08142,-0.064852,-0.040984,-0.086872,-0.080221,-0.052289
0.16644,-0.12243,-0.04502,-0.028415,-0.032225,-0.13228,-0.18189,-0.10461,-0.013807,0.01174,0.017876,0.024529,-0.00071253,-0.032396,0.028509,0.027784,-0.0094616,-0.13735,-0.3227,-0.45199,-0.49091,-0.25791,-0.0099164,0.040817,0.018988,0.028691,0.038848,0.061068,0.078006,0.074551,0.044581,0.10561,0.099328,0.083728,0.072571,0.072587,0.059558,0.025763,0.029808,0.075747,0.10872,0.09854,0.083033,0.089183,0.074526,0.053266,0.051815,0.088957,0.091372,0.084671,0.082862,0.097614,0.082341
0.19702,-0.19478,-0.54278,-0.61198,-0.61137,-0.47808,-0.027077,-0.035028,-0.2785,-0.40152,-0.44455,-0.44685,-0.44248,-0.43858,-0.43423,-0.43764,-0.41993,-0.05712,0.29937,0.36848,0.39595,0.38829,0.20263,0.14295,0.14025,0.13624,0.14846,0.17799,0.16368,0.18549,0.25339,0.15122,0.10794,0.10129,0.10111,0.1148,0.13035,0.20625,0.26794,0.22187,0.12927,0.1167,0.13719,0.094655,0.10543,0.12072,0.1629,0.14372,0.14607,0.1456,0.17197,0.12017,0.10515
-0.17801,0.021008,0.17194,0.25224,0.2505,-0.01815,-0.35273,-0.4261,-0.42322,-0.40827,-0.37268,-0.33721,-0.35419,-0.38862,-0.37604,-0.34623,-0.32623,-0.30391,-0.17597,-0.026473,0.025169,0.089741,0.16876,0.18194,0.17897,0.15089,0.14675,0.1395,0.15362,0.1459,0.11708,0.12868,0.13781,0.13253,0.12735,0.12639,0.12589,0.11974,0.10488,0.10931,0.13181,0.13228,0.11586,0.12562,0.12934,0.1285,0.11798,0.11404,0.11235,0.1114,0.091403,0.094637,0.10222
0.065029,0.095061,0.081028,0.10211,0.099929,0.078063,-0.0010578,-0.067959,-0.075275,-0.056605,-0.062434,-0.065529,-0.046143,-0.038624,-0.034144,-0.038924,-0.02735,0.02894,0.068763,-0.010927,-0.14556,-0.05871,0.016947,0.042349,0.050822,0.051071,0.03676,0.010725,0.013647,0.0050507,-0.0069728,-0.015224,-0.00070731,0.0050563,0.0067855,0.0037337,0.0083833,0.0071988,-0.014896,-0.02751,-0.016634,-0.0088651,-0.012194,-0.0015274,0.0065965,0.013799,0.0019381,-0.012985,-0.01167,-0.0079378,-0.020036,-0.015241,0.0018477
0.17647,0.23161,0.43601,0.48443,0.48457,0.54153,0.40639,0.42858,0.63255,0.67264,0.66897,0.65369,0.64299,0.61205,0.64167,0.64189,0.62717,0.44825,0.25156,0.26395,-0.24403,-0.3518,-0.3578,-0.33599,-0.32687,-0.28537,-0.29026,-0.29303,-0.29587,-0.29293,-0.32942,-0.30971,-0.29151,-0.30014,-0.31354,-0.31237,-0.29968,-0.3143,-0.33358,-0.32169,-0.27387,-0.27161,-0.29409,-0.29042,-0.29265,-0.29029,-0.30863,-0.28249,-0.28513,-0.27363,-0.30125,-0.29496,-0.28808
-0.58237,-0.51734,-0.49965,-0.50117,-0.48717,-0.48839,-0.56261,-0.57382,-0.57012,-0.5505,-0.53524,-0.53431,-0.53396,-0.52749,-0.54113,-0.5261,-0.50808,-0.53649,-0.4533,-0.19052,0.27406,0.30734,0.31315,0.31245,0.31552,0.31017,0.30923,0.30819,0.31466,0.3125,0.30357,0.30967,0.31465,0.31325,0.31199,0.31213,0.31326,0.30746,0.30157,0.30463,0.31353,0.31368,0.30939,0.31239,0.31233,0.31194,0.30831,0.31256,0.31222,0.31308,0.30751,0.31073,0.31264
-0.19854,-0.25271,-0.27067,-0.26863,-0.26413,-0.26035,-0.29884,-0.32547,-0.33241,-0.32773,-0.32394,-0.32359,-0.32516,-0.31991,-0.31417,-0.32098,-0.33848,-0.31105,-0.24757,-0.082774,0.098207,0.14867,0.16866,0.1754,0.17527,0.17488,0.17489,0.17371,0.17514,0.17604,0.17911,0.17378,0.1747,0.17599,0.17605,0.17513,0.17741,0.17954,0.1787,0.17601,0.17686,0.17847,0.18116,0.17896,0.17758,0.17949,0.1774,0.17914,0.17445,0.17481,0.17421,0.1735,0.17379
-0.0010841,-0.028548,-0.010883,0.010988,0.019459,0.025738,0.055323,0.078602,0.069617,0.076072,0.084915,0.092734,0.09114,0.087656,0.070671,0.10612,0.14728,0.15462,0.19261,0.15706,-0.028583,-0.053564,-0.039483,-0.046687,-0.045304,-0.055217,-0.053993,-0.048787,-0.044535,-0.044722,-0.032273,-0.037192,-0.041834,-0.04215,-0.044728,-0.045987,-0.043742,-0.048735,-0.047005,-0.045435,-0.043306,-0.041825,-0.034743,-0.039663,-0.045738,-0.048061,-0.051266,-0.039755,-0.050058,-0.051564,-0.047898,-0.047174,-0.049069
-0.15981,-0.1392,-0.12396,-0.14185,-0.15811,-0.057627,-0.0021896,0.033102,0.067255,0.033869,0.02633,0.022206,0.021837,0.017736,0.0076845,0.04943,0.096148,0.072297,0.08384,0.24755,0.11291,0.030337,-0.022883,-0.029163,-0.01998,-0.0058089,-0.0087368,-0.0089476,-0.013652,-0.0078657,0.0046781,-0.017284,-0.0085351,-0.0042285,-0.0085628,-0.011446,0.0051374,0.00074977,-0.0092603,-0.016908,0.00046994,0.0098767,0.021382,0.010915,0.0021133,0.010085,-0.0048087,0.018906,-0.0059983,-0.0012455,-0.0077029,-0.0075851,-0.0034969
