1.028,1.0721,1.1869,1.2144,1.1149,0.82445,0.43731,0.498,0.55298,0.47595,0.38072,0.39367,0.42164,0.34893,0.32692,0.42894,0.51771,0.38249,0.22746,0.33358,-0.11484,-0.32583,-0.22578,-0.22149,-0.24189,-0.26561,-0.21155,-0.21648,-0.25126,-0.20532,-0.21344,-0.23837,-0.21531,-0.23401,-0.30745,-0.26092,-0.19927,-0.20064,-0.22784,-0.21704,-0.20727,-0.20161,-0.15838,-0.17145,-0.20044,-0.24496,-0.21117,-0.21804,-0.24284,-0.23806,-0.21883,-0.23165,-0.25052,-0.23592,-0.225,-0.24245,-0.24179,-0.2285,-0.23925,-0.26074,-0.24283,-0.24423,-0.28133,-0.24911,-0.24312,-0.2798,-0.2624,-0.25168,-0.26963,-0.26687,-0.25211,-0.2607
0.3817,-0.041979,-0.059933,-0.1026,-0.11297,-0.14826,-0.18955,-0.067935,0.021483,0.056243,0.046881,0.030301,-0.0034214,-0.015937,-0.032257,-0.059512,-0.055083,-0.18152,-0.22854,-0.12752,-0.16905,-0.16722,-0.10505,-0.0050935,0.022443,0.024399,0.017817,0.039683,0.069032,0.04733,0.033342,0.037506,0.034981,0.011942,-0.055205,0.0035586,0.0073053,0.0022139,0.028769,0.044992,0.041041,0.068791,0.12107,0.077837,0.050751,0.068675,0.042885,0.03683,0.028367,0.011541,-0.0009114,-0.010895,0.0026665,0.010405,-0.010661,0.0066318,0.02283,0.018741,0.029669,0.065968,0.059258,0.042636,0.05837,0.047257,0.024984,0.03417,0.030841,0.01105,0.005665,-0.0026942,-0.0083497,-0.018713
0.21242,-0.077707,-0.38766,-0.58151,-0.52466,-0.37001,-0.15671,-0.18582,-0.37594,-0.53513,-0.59105,-0.588,-0.58731,-0.5956,-0.59043,-0.56606,-0.50432,-0.20299,0.1381,0.42265,0.40371,0.17639,0.1364,0.097837,0.11624,0.13016,0.12078,0.093883,0.079239,0.086855,0.074487,0.06873,0.076542,0.096245,0.10483,0.12676,0.13871,0.14527,0.15065,0.14613,0.16749,0.14969,0.13174,0.13126,0.11888,0.10386,0.10357,0.097863,0.10006,0.10011,0.11616,0.13268,0.13638,0.14919,0.16187,0.16257,0.16287,0.15251,0.1535,0.14606,0.14275,0.13532,0.11553,0.1164,0.11115,0.098764,0.10261,0.10521,0.11045,0.11703,0.1208,0.12353
-0.21851,-0.19628,-0.099581,0.12715,0.13554,-0.10281,-0.30539,-0.41548,-0.40749,-0.36304,-0.37535,-0.37723,-0.38538,-0.38173,-0.38282,-0.39991,-0.36256,-0.32083,-0.34146,-0.33731,-0.19273,0.021287,0.054134,0.096648,0.10499,0.10873,0.12253,0.11192,0.11643,0.1292,0.12656,0.12096,0.1266,0.1375,0.15399,0.13766,0.11362,0.10673,0.10728,0.11115,0.11257,0.098308,0.083427,0.10832,0.11227,0.10087,0.11726,0.11444,0.10947,0.11604,0.12733,0.12034,0.11228,0.11738,0.1196,0.11554,0.11626,0.12057,0.11911,0.11403,0.12238,0.12672,0.11958,0.12821,0.1297,0.12235,0.12447,0.098102,0.11302,0.12526,0.097359,0.032721
-0.060371,-0.013995,-0.0046251,0.013351,-0.013567,-0.032244,-0.037792,-0.097104,-0.079461,-0.039555,-0.055826,-0.038782,0.0070713,0.0052438,-0.0033864,-0.00091163,0.0034462,0.024989,0.076267,0.163,0.14551,-0.073089,-0.096669,-0.039092,-0.030607,-0.016365,-0.0087678,-0.01004,-0.0042531,0.013746,0.020135,0.020983,0.033228,0.041928,0.050073,0.041732,0.023524,0.012942,-0.016674,-0.022756,-0.010822,-0.024993,-0.033674,-0.024698,-0.014088,-0.018916,0.001587,0.01192,0.0074219,0.017744,0.024325,0.032776,0.022142,0.013737,0.022873,0.01154,-0.0030257,-0.005553,-0.0068282,-0.016879,-0.012012,-0.0098013,-0.017101,-0.0097126,0.0051255,-1.6518e-05,0.013077,0.022955,0.020512,0.023697,0.02715,0.028299
0.4302,0.54608,0.76864,0.92775,0.97029,0.9363,0.81073,0.87783,1.006,1.0273,1.0206,1.0157,1.0404,0.98904,0.96722,1.0389,1.0445,0.81975,0.58619,0.47121,0.35149,-0.23035,-0.37414,-0.38165,-0.40854,-0.40753,-0.38469,-0.38502,-0.40439,-0.39225,-0.39673,-0.40594,-0.39264,-0.38334,-0.40017,-0.36465,-0.33031,-0.33766,-0.35088,-0.33731,-0.30314,-0.28616,-0.28335,-0.28841,-0.29372,-0.31552,-0.31315,-0.31358,-0.3215,-0.32084,-0.31669,-0.31957,-0.32853,-0.32339,-0.32263,-0.32534,-0.32811,-0.33491,-0.33605,-0.33757,-0.32965,-0.33358,-0.35043,-0.34084,-0.33888,-0.35649,-0.35254,-0.36256,-0.35897,-0.36158,-0.37065,-0.40959
-0.65013,-0.62819,-0.61755,-0.60397,-0.60783,-0.60797,-0.61353,-0.65729,-0.66251,-0.63217,-0.6254,-0.63108,-0.6409,-0.6362,-0.63239,-0.64942,-0.67002,-0.67056,-0.66972,-0.71235,-0.46641,0.13956,0.30365,0.31586,0.3151,0.31473,0.31329,0.30305,0.30631,0.3072,0.31032,0.30301,0.29307,0.27974,0.28112,0.25116,0.23566,0.24723,0.26173,0.25764,0.22989,0.21929,0.2211,0.23025,0.22957,0.2299,0.23935,0.23068,0.23008,0.23099,0.23176,0.23071,0.23364,0.24156,0.2427,0.24246,0.25092,0.26459,0.26519,0.26239,0.2634,0.26451,0.26413,0.2658,0.26612,0.26473,0.26561,0.26597,0.2658,0.26724,0.26921,0.26666
-0.50905,-0.59345,-0.60521,-0.36177,-0.25878,-0.18747,-0.14788,-0.17449,-0.14856,-0.17638,-0.11759,-0.11073,-0.14887,-0.13722,-0.12088,-0.099258,-0.12869,-0.12253,-0.10539,-0.11366,-0.040897,0.15347,0.27711,0.24705,0.18341,0.147,0.18712,0.18282,0.13837,0.13815,0.14225,0.14,0.1362,0.12938,0.12626,0.11834,0.091228,0.063547,0.059613,0.063375,0.079206,0.09041,0.095595,0.088384,0.088952,0.064839,0.052805,0.054846,0.07778,0.095553,0.10104,0.063489,0.05223,0.053568,0.055197,0.054602,0.055804,0.059481,0.032427,0.0030949,0.019542,0.053265,0.047491,0.058626,0.061379,0.050197,0.0071851,0.0080656,0.02119,0.020698,0.010956,0.0061606
0.010164,-0.0092979,-0.015535,-0.032319,-0.032378,-0.04363,0.02505,0.06598,0.079939,0.11448,0.11816,0.119,0.12569,0.13139,0.12665,0.10147,0.083812,0.076701,0.068451,0.080318,0.10993,-0.011049,-0.084375,-0.063988,-0.04493,-0.039998,-0.045624,-0.050061,-0.037876,-0.043916,-0.041595,-0.040838,-0.039499,-0.035433,-0.023758,-0.021133,-0.024799,-0.021851,-0.026498,-0.023024,-0.021274,-0.018667,-0.030464,-0.025607,-0.018783,-0.014003,-0.016804,-0.016261,-0.017479,-0.020267,-0.028616,-0.022547,-0.018524,-0.019836,-0.023622,-0.021371,-0.02143,-0.026974,-0.020997,-0.010361,-0.014248,-0.022616,-0.019081,-0.021923,-0.019739,-0.017473,-0.0088726,-0.0063831,-0.0091385,-0.014298,-0.0065379,-0.0095898
0.060364,0.20771,0.22018,0.13319,0.13551,0.18122,0.20329,0.23169,0.24835,0.22456,0.2227,0.22936,0.26138,0.24609,0.23614,0.2639,0.2429,0.18269,0.12806,0.11273,0.13606,-0.015382,-0.057738,-0.082071,-0.088153,-0.09322,-0.082739,-0.091745,-0.1063,-0.10554,-0.090162,-0.09639,-0.09681,-0.10141,-0.094439,-0.095256,-0.083681,-0.06798,-0.086233,-0.086758,-0.084453,-0.076583,-0.082393,-0.084302,-0.073897,-0.083082,-0.078155,-0.080306,-0.077071,-0.075409,-0.085884,-0.075512,-0.076204,-0.077115,-0.073435,-0.076768,-0.080732,-0.082699,-0.079793,-0.080847,-0.082186,-0.08776,-0.093344,-0.091794,-0.077253,-0.083731,-0.073322,-0.06057,-0.059836,-0.071258,-0.054666,-0.065707
