-0.82325,-0.13387,2.2765,0.81176,0.76907,0.65334,0.99275,1.0258,0.55243,0.67027,0.67614,1.0695,1.3239,1.4939,1.5942,1.312,0.45828,-0.27089,-1.1972,-1.0621,-0.79506,-0.89726,-0.91664,-0.95475,-0.72446,-0.52932,-0.48769,-0.49041,-0.30861,-0.22533,-0.12918,-0.091504,-0.061204,-0.084802,-0.11017,-0.10975,-0.14484,-0.1959,-0.19688,-0.2026,-0.20877,-0.21717,-0.21624,-0.21512,-0.23344,-0.20467,-0.21579,-0.2342,-0.22161,-0.18398,-0.19164,-0.21563,-0.19394,-0.24105,-0.3013,-0.30425,-0.29815,-0.31493,-0.32437
-1.2095,-1.4329,-0.45796,-1.5624,-1.8741,-1.6976,-1.8473,-1.6631,-1.3454,-1.5452,-1.8402,-1.3613,-1.3981,-1.3114,-1.0962,-1.4815,-1.4061,-1.5445,-1.2735,0.4509,1.1829,0.78398,0.44226,0.24574,0.28092,0.30979,0.38369,0.50328,0.43302,0.52688,0.64311,0.65173,0.63102,0.64735,0.65406,0.63105,0.66115,0.65187,0.61241,0.6052,0.6422,0.65195,0.68031,0.70956,0.76666,0.81177,0.81789,0.84645,0.88691,0.94102,0.94537,0.89595,0.91286,0.83122,0.82757,0.81332,0.80313,0.81939,0.8125
-0.32974,0.32478,0.92398,0.49865,0.60464,0.93966,1.4963,0.94125,0.851,0.91935,0.87692,1.0442,0.60765,0.3393,0.96804,0.98101,0.82399,0.62123,1.1682,0.74889,0.11677,0.021311,-0.006588,0.0029634,0.0453,0.12986,0.064604,-0.084278,-0.24892,-0.38307,-0.51873,-0.57121,-0.5727,-0.58381,-0.58735,-0.53486,-0.48965,-0.49279,-0.48018,-0.44796,-0.42706,-0.4346,-0.41927,-0.41761,-0.44643,-0.47101,-0.47277,-0.50594,-0.53327,-0.53335,-0.54488,-0.57936,-0.57758,-0.57603,-0.57651,-0.57849,-0.55419,-0.53531,-0.54434
0.79016,0.81584,0.85709,0.56535,0.58572,0.58329,0.56629,0.37129,0.42958,0.48067,0.46561,0.13173,0.20105,0.1385,0.16018,0.17549,0.10536,-0.025732,0.14015,-0.043447,-0.22507,-0.21793,-0.23431,-0.17954,-0.074903,-0.082175,-0.11714,-0.17681,-0.21204,-0.22741,-0.21641,-0.22606,-0.22112,-0.22533,-0.23358,-0.22082,-0.22119,-0.22077,-0.21733,-0.21177,-0.21465,-0.21766,-0.21324,-0.20792,-0.21239,-0.19904,-0.17421,-0.17479,-0.18,-0.17094,-0.17084,-0.17051,-0.17049,-0.16176,-0.17568,-0.18006,-0.18151,-0.17975,-0.177
-0.29877,-0.67749,-1.3,-0.83354,-0.83241,-0.86089,-0.7537,-0.88597,-1.1498,-0.95066,-0.79419,-1.1237,-1.1723,-1.1576,-1.3039,-1.1439,-0.84449,-0.49497,-0.13732,0.66898,0.60126,0.67587,0.62416,0.56502,0.46409,0.45954,0.42826,0.4248,0.45728,0.39656,0.33796,0.35089,0.36528,0.36169,0.38251,0.43226,0.42224,0.4135,0.43336,0.42834,0.41491,0.42032,0.41191,0.40287,0.38838,0.39051,0.4045,0.39645,0.33888,0.24867,0.24372,0.31624,0.26701,0.38525,0.39644,0.41178,0.41505,0.39095,0.37784
0.68978,0.89054,1.6077,0.2911,-0.002653,0.1155,0.22086,-0.25036,-0.35562,-0.118,-0.059107,-0.4796,-0.72432,-0.72704,-0.67938,-0.89844,-0.88743,-0.63251,-0.72802,-0.3688,0.0068244,0.30169,0.3898,0.41065,0.4117,0.30302,0.23273,0.14859,0.089377,0.009423,-0.030203,-0.062077,-0.051997,-0.061634,-0.050093,-0.022617,-0.0038024,-0.012538,0.0017702,0.011761,0.016649,0.020711,0.033802,0.047846,0.044703,0.078915,0.083688,0.078468,0.093286,0.11251,0.10861,0.090797,0.10567,0.052846,0.01393,0.0071641,0.025202,0.030845,0.027809
0.86353,1.534,1.78,1.9815,1.9819,2.0404,1.8282,1.558,1.371,1.4453,1.5005,1.4382,1.5847,1.556,1.5082,1.0191,0.054615,-0.61143,-0.91773,-0.73288,-0.61827,-0.59824,-0.64212,-0.66923,-0.65469,-0.64322,-0.64349,-0.64369,-0.63522,-0.62247,-0.60982,-0.60279,-0.59635,-0.5869,-0.58316,-0.574,-0.57425,-0.57634,-0.57846,-0.57703,-0.57286,-0.57014,-0.56909,-0.56897,-0.56634,-0.56213,-0.55781,-0.55863,-0.55806,-0.55615,-0.55528,-0.55289,-0.54806,-0.54188,-0.54365,-0.54383,-0.5426,-0.54349,-0.54137
2.2415,2.1401,2.1489,2.1865,2.1989,2.1776,2.1978,2.2624,2.2496,2.2196,2.2375,2.2492,2.2756,2.2658,2.2523,2.3188,2.3434,2.3143,2.0892,-2.2401,-2.1667,-2.0782,-1.7062,-1.2141,-1.0371,-0.9695,-0.99599,-1.1538,-1.1652,-1.1178,-1.0524,-1.0643,-1.0279,-1.0131,-1.0434,-1.0391,-1.011,-0.9344,-0.92074,-0.89638,-0.90211,-0.90084,-0.8974,-0.89349,-0.90813,-0.91252,-0.88843,-0.8834,-0.89237,-0.87052,-0.86688,-0.85854,-0.8849,-0.85386,-0.85014,-0.85917,-0.85866,-0.80637,-0.73393
4.2751,4.0402,3.7832,3.6662,3.6604,3.5694,3.5149,3.3305,3.3868,3.4296,3.4721,3.6954,3.7824,3.8398,3.8638,3.7297,3.236,3.0005,0.21492,-2.3981,-1.374,-1.3086,-1.5505,-1.8519,-1.9001,-1.9072,-1.8668,-1.7996,-1.7964,-1.7601,-1.7165,-1.6945,-1.6835,-1.6576,-1.6269,-1.6029,-1.6,-1.616,-1.635,-1.6433,-1.6198,-1.6096,-1.6083,-1.6073,-1.5972,-1.5787,-1.5758,-1.5707,-1.5556,-1.5519,-1.5448,-1.531,-1.5028,-1.5013,-1.5004,-1.504,-1.5023,-1.5141,-1.5261
-0.18799,0.98893,1.3033,1.1746,1.1314,1.1483,1.2895,1.2489,1.1675,1.1361,1.1296,0.93676,0.77522,0.7809,0.67239,0.58885,0.62543,0.90337,-0.095813,-0.37697,-0.73801,-0.45792,0.24048,0.34556,0.062671,-0.065077,-0.12853,-0.14233,-0.065818,-0.19668,-0.26025,-0.29595,-0.32394,-0.38095,-0.38199,-0.4528,-0.49404,-0.5134,-0.46328,-0.46661,-0.49679,-0.4798,-0.48441,-0.4891,-0.49392,-0.48803,-0.5697,-0.5852,-0.55708,-0.58205,-0.59165,-0.5915,-0.57767,-0.67694,-0.71543,-0.70977,-0.67565,-0.69284,-0.70384
