-0.043733,1.5844,1.9064,1.2412,1.621,2.0906,1.7486,1.3896,1.6217,2.071,1.86,1.5122,1.3884,1.6794,1.5379,1.4643,1.2754,1.039,0.47808,-0.20553,-0.77775,-0.85537,-0.75161,-0.57637,-0.58093,-0.56917,-0.43816,-0.39125,-0.32161,-0.5022,-0.43408,-0.85085,-0.87955,-0.9119,-0.68251,-0.90985,-0.73313,-0.47086,-0.37658,-0.32946,-0.32035,-0.37239,-0.45008,-0.4751,-0.42393,-0.49812,-0.53745,-0.51608,-0.5279,-0.54958,-0.558,-0.4915,-0.46248,-0.45361,-0.45409,-0.40828,-0.4077,-0.44384,-0.43838,-0.42029,-0.41743,-0.43563,-0.41014,-0.39893,-0.40178,-0.33313,-0.33671,-0.29591,-0.38381,-0.40753,-0.44736,-0.4905,-0.50999,-0.43869
0.70344,-0.10836,-0.56849,-0.76782,-0.71273,-0.68266,-0.91855,-1.2568,-0.87287,-0.50872,-0.68492,-0.79533,-0.73968,-0.48776,-0.4942,-0.52689,-0.93074,-0.44387,-0.014607,0.3686,0.31487,0.72294,0.4752,0.16134,0.25372,0.30582,0.19148,0.053326,0.4869,0.35282,0.34753,0.32857,0.30604,0.36295,0.42239,0.36025,0.30046,0.32621,0.21045,0.1383,0.062808,0.084142,0.082734,0.010943,0.0054923,-0.021241,-0.03261,-0.050394,-0.098907,-0.074891,-0.028724,-0.033253,-0.02619,0.023747,0.03951,0.045766,0.065023,0.086136,0.090046,0.11638,0.14591,0.19712,0.22902,0.22892,0.27216,0.33441,0.30691,0.31439,0.28245,0.26171,0.22905,0.2717,0.28166,0.3195
-0.97352,0.1884,0.41332,1.0715,1.752,1.6216,1.4203,1.281,1.4793,1.506,1.4976,1.499,1.4336,1.4675,1.508,1.4038,1.2879,0.94878,0.72175,0.24416,-0.19542,-0.38719,-0.23055,-0.7219,-0.9516,-0.93007,-0.7964,-0.60252,-0.34547,-0.18654,-0.20136,-0.22219,-0.25734,-0.31039,-0.35117,-0.35879,-0.32121,-0.26512,-0.28465,-0.27303,-0.251,-0.24938,-0.26479,-0.27724,-0.28556,-0.30515,-0.30258,-0.34501,-0.28872,-0.3076,-0.3446,-0.35671,-0.38284,-0.42205,-0.45203,-0.46496,-0.45717,-0.46618,-0.46199,-0.44295,-0.42146,-0.41979,-0.41792,-0.41118,-0.43861,-0.46789,-0.47157,-0.47813,-0.48982,-0.48417,-0.47694,-0.48064,-0.4934,-0.49896
2.4562,2.9259,3.1196,2.9636,3.2309,3.4493,3.4896,3.3628,3.3412,3.4558,3.6177,3.4372,3.3705,3.4214,3.4258,3.434,3.461,3.3029,2.3262,1.1139,-0.01968,-0.62988,-1.0283,-1.2248,-1.2231,-1.209,-1.1421,-1.0993,-1.0908,-1.169,-1.1368,-1.1399,-1.1487,-1.1967,-1.3067,-1.3168,-1.3106,-1.3048,-1.3035,-1.2827,-1.2766,-1.2779,-1.2797,-1.2371,-1.1793,-1.2723,-1.2441,-1.1698,-1.1612,-1.1635,-1.1712,-1.167,-1.1615,-1.1681,-1.1718,-1.1694,-1.1825,-1.1959,-1.203,-1.2083,-1.2196,-1.142,-1.1459,-1.1479,-1.1619,-1.1937,-1.1962,-1.1955,-1.1833,-1.1783,-1.1517,-1.1426,-1.1439,-1.1594
-0.53716,-0.27031,-0.16525,-0.42278,-0.76344,-0.83334,-0.60555,-0.44289,-0.6116,-0.98565,-0.9574,-0.7556,-0.8375,-0.97074,-0.96843,-0.91006,-0.79642,-0.92702,-0.61295,0.18475,0.6185,0.49806,0.52563,0.44999,0.25345,0.19508,0.27908,0.29767,0.10488,0.090023,0.074387,0.1016,0.12766,0.29916,0.31631,0.34815,0.321,0.23176,0.38882,0.3415,0.33232,0.30242,0.28863,0.30003,0.3141,0.30469,0.31373,0.30245,0.25445,0.22434,0.19961,0.203,0.19979,0.17762,0.1846,0.19986,0.20493,0.19851,0.20889,0.19698,0.18229,0.16672,0.15603,0.15142,0.13876,0.15274,0.19586,0.19738,0.18736,0.20238,0.19636,0.17086,0.16213,0.15537
0.86796,0.93188,0.55287,0.43481,0.70441,0.77316,0.77177,0.53636,0.53477,0.74874,0.72474,0.49377,0.36481,0.45552,0.44117,0.42024,0.31962,0.44546,1.2343,1.1132,0.3194,-0.11562,-0.2715,-0.34083,-0.39946,-0.40538,-0.33971,-0.31719,-0.2965,-0.41048,-0.40285,-0.41191,-0.3757,-0.36941,-0.39882,-0.40049,-0.34441,-0.31285,-0.32429,-0.28243,-0.23937,-0.25096,-0.29436,-0.2464,-0.20446,-0.21868,-0.19468,-0.13039,-0.13539,-0.14807,-0.17393,-0.14594,-0.13585,-0.13955,-0.1693,-0.18169,-0.17779,-0.2057,-0.23926,-0.24127,-0.23752,-0.21167,-0.21669,-0.21401,-0.22371,-0.20156,-0.17368,-0.15258,-0.18203,-0.20501,-0.19854,-0.19297,-0.20215,-0.18405
-0.2784,-0.30402,-0.040745,0.45572,0.4266,0.43725,0.68101,0.97771,1.0407,0.90992,0.88019,0.89965,0.92595,0.8694,0.85675,0.8265,0.77881,0.56651,0.23123,-0.057367,-0.25931,-0.36607,-0.41812,-0.40535,-0.38601,-0.37358,-0.36927,-0.35728,-0.30363,-0.32703,-0.39477,-0.429,-0.41939,-0.38721,-0.35219,-0.34002,-0.32045,-0.28418,-0.21658,-0.18729,-0.20362,-0.21092,-0.18375,-0.16611,-0.15554,-0.15758,-0.15666,-0.14431,-0.15218,-0.1621,-0.16163,-0.14084,-0.12813,-0.11024,-0.10789,-0.10164,-0.087749,-0.086594,-0.10363,-0.10207,-0.10091,-0.10097,-0.072811,-0.061799,-0.064936,-0.071691,-0.066383,-0.091524,-0.11984,-0.13586,-0.1307,-0.12367,-0.11584,-0.10651
-0.43089,-0.1808,-0.13106,-0.086643,-0.12499,-0.088796,-0.0719,-0.094121,-0.09392,-0.064563,-0.027186,-0.022667,0.013801,0.007962,0.01066,0.0084895,0.043359,-0.075196,-0.30089,-0.52235,-0.6298,-0.69724,-0.66439,-0.16387,0.2148,0.23858,0.32588,0.32032,0.38221,0.49307,0.56466,0.54965,0.45598,-0.20241,-0.58237,-0.661,-0.67025,-0.66174,-0.67071,-0.36749,-0.27611,-0.25543,-0.25097,-0.15033,-0.13959,-0.097237,-0.1298,0.020122,0.27504,0.35101,0.38452,0.39928,0.39934,0.3825,0.34894,0.36256,0.26519,0.23872,0.23882,0.24389,0.22803,0.19424,0.18698,0.20539,0.2048,0.1401,0.0099879,0.061194,0.07342,0.089313,0.13896,0.14388,0.16138,0.20965
-0.30959,-0.35651,-0.60119,-0.84765,-0.83028,-0.88802,-0.84272,-0.93206,-0.78173,-0.93552,-0.87076,-0.7699,-0.74398,-0.73148,-0.71569,-0.68586,-0.5909,-0.16808,0.21483,0.51331,0.64276,0.6759,0.59144,0.38394,0.25404,0.24316,0.25445,0.26048,0.24358,0.19352,0.17399,0.18149,0.19426,0.38024,0.49931,0.50705,0.49142,0.4685,0.45161,0.34456,0.22776,0.18963,0.13996,0.073842,0.093254,0.11137,0.10586,0.050048,-0.006329,-0.017397,-0.00068273,-0.001104,-0.0073201,0.020869,0.039538,0.080638,0.094552,0.11651,0.14137,0.16094,0.17609,0.18339,0.20372,0.20161,0.2027,0.18358,0.18665,0.18257,0.19652,0.20558,0.2116,0.23979,0.23804,0.21296
-0.55403,-0.17712,-0.30677,-0.60419,-0.50537,-0.40678,-0.45119,-0.58469,-0.86529,-0.95156,-0.88272,-1.0637,-1.0424,-1.05,-1.0893,-1.1251,-1.0342,-0.95212,-0.57054,-0.28184,-0.2041,-0.18069,0.025259,0.14527,0.064694,-0.0091239,-0.017052,-0.014204,-0.15744,-0.17144,-0.11857,-0.12487,-0.019885,0.12621,0.18381,0.19624,0.29889,0.28875,0.31584,0.36167,0.52598,0.50161,0.41032,0.44088,0.43482,0.44983,0.49337,0.53373,0.5003,0.47928,0.42334,0.48372,0.51919,0.52009,0.47683,0.40865,0.44813,0.40911,0.33382,0.31157,0.32364,0.30408,0.24639,0.23387,0.2255,0.30118,0.41718,0.41361,0.41688,0.35547,0.32262,0.28897,0.27817,0.27759
