-1.05,-0.18556,0.71941,0.88312,0.72694,0.92965,0.95651,0.99562,1.2422,1.2442,1.1465,1.1217,1.1815,1.1765,1.0624,0.9169,-0.28136,-1.0847,-1.5379,-1.4114,-1.0662,-0.10329,-0.024133,-0.21409,-0.33666,0.048006,0.084547,0.057191,0.035311,-0.35624,-0.3626,-0.38364,-0.31864,0.09939,0.11945,-0.21209,-0.4451,-0.14564,-0.46038,-0.4964,-0.10117,-0.022207,-0.39752,-0.37154,-0.27468,-0.38875,-0.37653,-0.33201,-0.38975,-0.40574,-0.35283,-0.10293,-0.40285,-0.27283,0.10915,-0.38479,-0.25172,0.31202,0.13797,-0.002179
0.66417,0.26916,-0.081952,0.0051588,0.19733,0.0084592,-0.20833,0.037235,0.14136,0.090177,0.18764,0.29239,0.33202,0.30263,0.2922,0.71008,1.1399,1.196,2.0312,1.5616,1.2048,0.37015,-0.23935,-0.18967,-0.18731,-0.11687,-0.14309,-0.068255,-0.1302,-0.36128,-0.40512,-0.47522,-0.37762,-0.33346,-0.30594,-0.26672,-0.32833,-0.31903,-0.41335,-0.45557,-0.39156,-0.29196,-0.33073,-0.31998,-0.28401,-0.30114,-0.29943,-0.24259,-0.24707,-0.26485,-0.23576,-0.22833,-0.2869,-0.25124,-0.23582,-0.31358,-0.29988,-0.23513,-0.27363,-0.29347
-0.19705,0.20229,0.97676,1.2487,1.4342,1.3063,1.1981,1.0021,0.9086,1.0211,0.927,0.85609,0.79748,0.7998,0.82462,0.69273,0.39934,0.42831,0.29977,-0.13095,-0.5569,-0.19949,-0.21492,-0.3725,-0.33009,-0.1919,-0.16183,-0.20145,-0.25451,-0.28376,-0.32194,-0.35339,-0.38489,-0.37035,-0.38346,-0.43255,-0.43472,-0.44787,-0.46088,-0.4562,-0.42113,-0.40793,-0.40567,-0.40362,-0.40288,-0.39187,-0.38352,-0.38938,-0.39234,-0.38714,-0.40203,-0.41745,-0.42248,-0.42517,-0.42652,-0.43456,-0.42504,-0.41778,-0.41272,-0.41247
2.1903,2.7809,2.6948,2.4315,2.2545,2.2745,2.3771,2.2503,2.1823,2.1023,1.974,1.9571,1.9328,1.9259,1.9462,1.9859,1.9541,1.4572,0.66277,-0.053477,-0.73038,-1.0436,-1.1156,-1.0772,-1.0721,-1.03,-1.0015,-1.042,-0.97047,-0.93609,-0.89738,-0.87991,-0.89035,-0.8866,-0.90952,-0.98003,-1.0367,-0.98107,-1.0173,-1.0485,-0.96923,-0.97282,-1.0397,-1.0105,-0.99403,-1.0238,-1.0271,-0.99726,-1.0239,-1.0398,-0.99854,-0.99424,-1.0249,-0.97002,-0.93095,-0.9615,-0.94864,-0.91651,-0.9418,-0.94941
-0.91011,0.17002,0.65987,0.67698,0.38881,0.26598,0.3545,0.39632,0.45505,0.47099,0.30414,0.20245,0.2095,0.23504,0.22074,0.040714,-0.12749,-0.1481,0.00090794,0.47771,0.12237,-0.10698,-0.31785,-0.28405,-0.20109,-0.063659,-0.062679,-0.10899,-0.16627,-0.091166,-0.090259,-0.13667,-0.20886,-0.20686,-0.18269,-0.12714,-0.14477,-0.084946,-0.0064641,-0.019463,-0.049027,-0.052998,-0.018762,-0.031934,-0.060528,-0.062123,-0.063821,-0.088602,-0.093493,-0.084279,-0.10687,-0.13562,-0.099576,-0.1115,-0.15234,-0.1114,-0.11975,-0.15529,-0.13463,-0.12295
0.64439,-0.28059,-0.45348,-0.47237,-0.83695,-0.69744,-0.52343,-0.57748,-0.60499,-0.67595,-0.72984,-0.82522,-0.8559,-0.88477,-0.93111,-0.58083,-0.24654,0.46311,0.77858,0.56737,0.13385,-0.083742,-0.24021,-0.015626,0.055992,0.19487,0.22944,0.18524,0.21905,0.22946,0.30176,0.26028,0.19458,0.29579,0.29686,0.25922,0.16953,0.25791,0.20369,0.092061,0.26211,0.26816,0.1121,0.094652,0.12764,0.13345,0.16292,0.13422,0.15105,0.18065,0.1435,0.15778,0.17734,0.22983,0.36273,0.3601,0.34663,0.35039,0.36391,0.36426
-0.23281,-0.097147,-0.14306,-0.30533,-0.25934,-0.21783,-0.23274,-0.19283,-0.15069,-0.20534,-0.21609,-0.17769,-0.17521,-0.18217,-0.15951,-0.056522,0.023035,0.05366,0.03452,0.069213,0.062358,0.097728,0.10026,0.09899,0.086656,0.103,0.094212,0.086726,0.076455,0.05388,0.05338,0.050526,0.052517,0.063027,0.063389,0.047694,0.050958,0.064927,0.064258,0.0678,0.081926,0.071981,0.059091,0.059957,0.062373,0.060337,0.062496,0.061806,0.062953,0.064482,0.06487,0.075641,0.066621,0.069431,0.085993,0.068823,0.071179,0.087232,0.075916,0.072023
-0.45506,-0.56004,-0.59787,-0.64479,-0.69088,-0.6842,-0.6382,-0.76561,-0.67508,-0.62245,-0.62519,-0.59477,-0.62985,-0.66728,-0.67591,-0.64083,-0.61507,-0.56657,-0.7052,-0.7007,-0.59361,-0.43536,-0.078119,-0.012883,-0.28938,-0.28859,-0.20363,-0.251,0.22754,0.71631,0.89722,1.3047,1.1405,0.8131,0.58629,0.36505,0.30393,0.27473,0.30724,0.40566,0.41178,0.34421,0.26605,0.30351,0.3554,0.33862,0.31711,0.31575,0.27983,0.23398,0.32588,0.40753,0.36856,0.39145,0.48996,0.50628,0.49889,0.47952,0.4665,0.46503
-1.5782,-1.5532,-1.6013,-1.7128,-1.2566,-1.1754,-0.81776,1.3805,1.1896,1.0649,1.1121,1.1107,1.5264,1.7831,1.8667,1.849,0.97388,-0.2961,0.062348,0.27039,0.28152,0.16471,-0.0036172,0.041288,0.032587,0.019618,-0.0056714,0.0050259,-0.090636,-0.1866,-0.22386,-0.32332,-0.30362,-0.23768,-0.18485,-0.1241,-0.10373,-0.10808,-0.11208,-0.14066,-0.14662,-0.1428,-0.11744,-0.12524,-0.12886,-0.12487,-0.11024,-0.10858,-0.1011,-0.090955,-0.11154,-0.12799,-0.11256,-0.11985,-0.15128,-0.14529,-0.15672,-0.16275,-0.15586,-0.15406
0.14337,0.65172,0.88015,0.97509,0.73402,0.91904,0.8836,0.40429,0.37929,0.33643,0.24858,0.046395,-0.11359,-0.1382,-0.24189,-0.26454,-0.13602,0.42154,-0.14665,-0.34887,-0.1652,0.054923,-0.020852,0.074292,0.024318,0.019201,-0.0063945,-0.034108,-0.13355,-0.22958,-0.24578,-0.3702,-0.37913,-0.26244,-0.2063,-0.15619,-0.14945,-0.13063,-0.14872,-0.19955,-0.14722,-0.15368,-0.17314,-0.1938,-0.18334,-0.17837,-0.14019,-0.16524,-0.15165,-0.12321,-0.16909,-0.1588,-0.13676,-0.13943,-0.11843,-0.12714,-0.14626,-0.12667,-0.11674,-0.11926
