1.0309,1.1974,1.1544,0.67834,0.38568,0.43835,0.48702,0.47558,0.49485,0.50597,0.4983,0.57717,0.93067,0.97118,0.69168,0.65188,0.61716,-0.29684,-0.63425,-1.2864,-0.87219,-0.8221,-0.76601,-0.35216,-0.16457,-0.23087,-0.27966,-0.2036,-0.18374,-0.24489,-0.29021,-0.2484,-0.2329,-0.26388,-0.31142,-0.25628,-0.20253,-0.223,-0.24676,-0.21292,-0.16865,-0.17692,-0.23083,-0.22602,-0.16347,-0.17242,-0.20453,-0.21912,-0.17834,-0.16313,-0.19011,-0.26529,-0.22477,-0.18506,-0.1922
1.0835,1.7363,2.0458,1.949,1.9164,1.7741,1.6104,1.8771,1.9476,1.8165,1.8158,1.8761,1.6361,1.4278,1.4876,1.4952,1.6799,1.586,0.8786,-0.18899,-0.81505,-1.2425,-1.0227,-0.82093,-0.82594,-0.84166,-0.80776,-0.79997,-0.82485,-0.90287,-0.88576,-0.86696,-0.91677,-0.96623,-0.92289,-0.89391,-0.9164,-0.96374,-0.9488,-0.87823,-0.89353,-0.9462,-0.93423,-0.88304,-0.88731,-0.91024,-0.93579,-0.88333,-0.83671,-0.87958,-0.91487,-0.88218,-0.84435,-0.86344,-0.89178
0.20395,-0.059741,-0.22506,-0.17387,-0.0021948,0.098054,0.47794,0.76823,0.89312,0.76429,0.71634,0.91763,1.2034,1.2529,1.0581,0.92555,0.74833,0.039488,-0.36293,-0.90181,-0.53527,-0.40989,-0.3171,-0.28851,-0.28481,-0.30852,-0.28753,-0.22998,-0.23254,-0.24527,-0.23572,-0.20418,-0.22341,-0.24822,-0.25035,-0.21707,-0.20145,-0.21006,-0.19993,-0.17791,-0.18181,-0.21064,-0.22227,-0.20777,-0.1859,-0.20596,-0.20722,-0.19807,-0.17759,-0.19655,-0.22509,-0.22927,-0.19924,-0.19057,-0.19601
-0.28457,-0.63536,-0.74455,-0.6511,-0.59254,-0.54098,-0.61495,-0.7569,-0.82649,-0.82172,-0.7968,-0.8559,-0.89228,-0.92256,-0.84837,-0.74687,-0.62973,-0.39211,-0.11636,0.085435,0.11772,0.2741,0.33993,0.34917,0.37077,0.36738,0.37226,0.39536,0.39775,0.39327,0.39419,0.40561,0.40547,0.39675,0.38425,0.39087,0.39235,0.38039,0.37339,0.37353,0.37476,0.36593,0.35587,0.35458,0.36235,0.35525,0.34516,0.34632,0.3561,0.35555,0.34663,0.33577,0.34454,0.35708,0.35428
1.457,1.6771,1.7936,1.9758,1.7865,1.6738,1.6448,1.7444,1.6977,1.6916,1.6377,1.6447,1.8323,1.9723,1.9544,1.8668,1.7773,1.6649,1.14,0.26807,-0.31169,-0.72777,-0.99781,-1.0578,-1.0484,-1.0244,-1.0262,-1.0188,-0.98486,-0.93349,-0.94154,-0.95418,-0.91423,-0.87985,-0.90416,-0.92701,-0.9223,-0.90311,-0.91798,-0.96564,-0.95889,-0.92747,-0.93659,-0.97211,-0.97637,-0.9627,-0.95275,-0.98328,-1.0097,-0.97726,-0.95444,-0.97621,-0.99825,-0.98722,-0.96643
-0.79076,-1.0628,-1.2579,-1.0984,-1.0101,-1.0601,-1.1078,-1.1674,-0.96491,-0.86403,-0.96693,-1.1028,-1.2422,-1.1698,-1.1007,-1.0197,-0.98618,-0.87754,-0.13477,0.15727,0.39855,0.25362,0.34631,0.5458,0.61013,0.57516,0.53627,0.55777,0.55381,0.51323,0.49234,0.52828,0.52775,0.51811,0.50064,0.53548,0.57201,0.56971,0.55476,0.57726,0.59025,0.58182,0.55892,0.57228,0.60582,0.59506,0.57738,0.56252,0.57943,0.5778,0.55511,0.52368,0.55267,0.56723,0.56056
-0.61103,-0.65544,-0.65877,-0.68188,-0.58889,-0.51918,-0.47136,-0.50887,-0.52213,-0.49902,-0.44244,-0.41435,-0.4195,-0.44804,-0.4485,-0.39945,-0.36256,-0.34919,-0.26748,-0.12144,0.087335,0.25591,0.23894,0.22861,0.26411,0.24925,0.23588,0.25453,0.26097,0.28227,0.27143,0.27561,0.28519,0.28157,0.27524,0.27467,0.28084,0.28243,0.2776,0.27405,0.29306,0.28509,0.27789,0.27703,0.29177,0.28606,0.28835,0.28945,0.28101,0.27854,0.29473,0.27327,0.27457,0.28154,0.2807
-0.38307,-0.52191,-0.53629,-0.54133,-0.50439,-0.48764,-0.48125,-0.49198,-0.48896,-0.46583,-0.47229,-0.51477,-0.53345,-0.51929,-0.52183,-0.51177,-0.56921,-0.56441,-0.10552,0.46664,0.49606,0.3929,0.42646,0.30044,0.23144,0.24506,0.24494,0.24736,0.24691,0.2501,0.24784,0.23091,0.23131,0.22885,0.22817,0.22597,0.22061,0.21602,0.21636,0.2198,0.22085,0.22424,0.22284,0.22189,0.21888,0.22161,0.22501,0.22954,0.2299,0.23102,0.23403,0.23001,0.22889,0.23182,0.23052
-0.14508,0.016228,0.13238,0.16858,0.18956,0.2092,0.18736,0.20373,0.16737,0.15346,0.17011,0.20561,0.20382,0.16242,0.20291,0.22608,0.28393,0.43847,0.33974,0.1768,0.095469,-0.033002,-0.12464,-0.1515,-0.13767,-0.11469,-0.076801,-0.081149,-0.079861,-0.085028,-0.081005,-0.094753,-0.10069,-0.11001,-0.10292,-0.10754,-0.13057,-0.15074,-0.14416,-0.12407,-0.12906,-0.12844,-0.12636,-0.12179,-0.13422,-0.1313,-0.12806,-0.106,-0.099114,-0.10423,-0.11025,-0.10644,-0.10314,-0.11219,-0.11676
-0.28282,-0.40782,-0.6646,-0.46338,-0.56122,-0.70019,-0.75916,-0.90323,-0.6586,-0.65639,-0.83537,-0.96012,-0.93872,-0.73528,-0.7513,-0.67904,-0.55348,-0.69264,-0.54437,-0.38319,-0.15764,0.05631,0.3997,0.52043,0.51771,0.44956,0.32581,0.31335,0.29273,0.28904,0.28267,0.33993,0.34291,0.36829,0.3648,0.38396,0.45151,0.50234,0.46659,0.44766,0.44663,0.46474,0.45463,0.45311,0.47388,0.46285,0.46266,0.39061,0.37423,0.37887,0.37313,0.35621,0.35976,0.36257,0.35939
0.098576,0.086651,0.14239,-0.023254,0.0024321,0.090399,0.18765,0.22592,-0.021573,-0.022166,0.15786,0.29909,0.353,0.2089,0.20867,0.16631,0.2335,0.49129,0.38704,0.24558,0.070332,0.1113,-0.12214,-0.17594,-0.1756,-0.14574,-0.08303,-0.084182,-0.074539,-0.067464,-0.058388,-0.085268,-0.082748,-0.084618,-0.091029,-0.10626,-0.13607,-0.14273,-0.11016,-0.13228,-0.13361,-0.15077,-0.13488,-0.14174,-0.14707,-0.13962,-0.14666,-0.11574,-0.11345,-0.11078,-0.10126,-0.070277,-0.083979,-0.082731,-0.069166
