0.60066,0.79297,0.61207,0.35239,0.045213,-0.11643,-0.22669,-0.14263,0.074926,-0.39173,-0.71528
-0.97577,-0.89075,-0.64337,-0.46849,-0.48032,-0.36936,0.0085375,-0.095565,-0.27424,-0.11075,0.010346
-0.60342,-0.067734,0.35027,0.3025,0.2795,0.31653,0.45021,0.58998,0.86158,1.2468,1.5859
-0.63146,-1.1271,-1.172,-0.63115,-0.70651,-0.68247,-0.51592,0.016133,0.73873,1.0623,1.447
-1.3494,-0.66581,-0.29953,-0.22903,0.25045,0.42478,0.41999,0.22689,0.3856,0.65117,0.53323
0.21197,0.077805,0.16458,0.35406,0.55529,0.59508,0.43075,0.38525,0.2375,0.15904,-0.022242
0.15268,0.25033,0.096103,0.25918,0.32138,0.24316,0.09499,-0.049445,0.25459,0.27517,0.1182
0.73791,0.47073,0.19101,0.056124,-0.18988,-0.5039,-0.73519,-0.69493,-0.32852,0.46939,0.73219
0.76481,0.4922,0.24615,0.021556,-0.2336,-0.42103,-0.42913,-0.075471,0.39175,0.81725,0.91626
-0.38543,-0.07976,0.049234,0.016213,-0.0289,0.34338,0.54282,0.83378,1.0617,0.38603,0.080506
0.83328,1.5227,1.5188,1.2836,1.2491,1.3119,1.6291,1.2068,0.59716,0.12278,-0.7223
0.53048,0.75362,0.98845,1.0567,1.0207,0.71078,0.26752,-0.063425,0.033758,-0.70108,-0.99388
