1.0922,0.79896,0.90335,0.81034,0.6243,0.27081,0.21965,-0.13392,-0.10904,-0.056294,-0.18696,-0.38906,-0.53283
-0.62149,-0.57562,-0.59248,-0.54476,-0.07263,0.060814,0.037193,0.23235,0.10898,0.038803,-0.48178,-0.52724,-0.20756
0.63936,0.67071,0.19438,0.076835,0.46201,0.71921,0.81256,0.99772,1.2095,1.5842,1.2154,1.0369,1.5019
-1.4456,-1.1342,-0.89826,-0.87509,-0.58687,-0.35082,-0.069498,0.45768,0.56815,0.63728,1.278,1.7617,1.5586
0.23256,0.35733,0.31596,0.20789,0.48431,0.40379,0.42451,0.22285,0.30487,0.50756,0.48173,0.63357,0.96129
0.1527,0.10311,0.4735,0.59633,0.29839,0.62656,0.14927,-0.51751,-1.0029,-1.1343,-0.95584,-0.94064,-0.90758
-0.59498,-0.36642,-0.23592,-0.75539,-0.17148,-0.17846,-0.32427,-1.0264,-1.4384,-1.7031,-1.424,-0.69351,-0.45777
0.44402,0.6461,0.03994,-0.5497,-0.68737,-0.54466,-0.43462,-0.23678,-0.11571,-0.032246,0.46891,0.83491,1.0844
0.50933,0.55251,0.55946,0.15483,-0.1033,-0.51947,-0.38376,-0.030688,0.11578,0.36852,0.9278,1.3131,1.2933
-0.86424,-0.42608,-0.091167,-0.30178,-0.067671,-0.18898,-0.45728,-0.84816,-1.0476,-0.83992,-0.5214,-0.078685,-0.055907
-0.45029,-0.45631,0.1282,0.1182,0.45221,0.42059,0.21277,0.21743,0.28454,-0.079264,-0.2966,-0.51144,-0.52547
0.78657,1.656,1.1726,0.67458,1.4362,1.0388,0.39688,-0.41666,-0.74206,-0.68909,-0.85281,-0.71347,-1.0131
