0.74838,1.4917,1.4957,1.7824,1.3813,1.3019,1.0469,0.82967,0.62701,0.69095,0.46968,0.27355,-0.0039096,-0.43696
-1.401,-1.3418,-0.66347,-0.70921,-0.25775,0.024975,0.0079543,-0.17776,-0.3514,-0.80787,-0.99613,-0.83865,-0.77369,-0.71142
-0.064461,-0.036578,-0.9328,-0.8196,-0.6118,0.010058,0.094724,0.033195,0.031217,-0.19897,0.052476,0.77592,1.2208,1.5545
-1.2012,-1.614,-1.1777,-1.7927,-1.6814,-1.6234,-1.2485,-1.2384,-1.005,-0.1104,0.56708,0.8187,1.2908,1.6563
-0.68635,-0.25479,-0.31977,0.30877,0.66752,1.2259,1.2816,1.0625,0.80254,0.82191,1.0426,0.99074,0.7933,0.66277
-0.09519,-0.34895,-0.64708,-0.90109,-0.82239,-0.94464,-0.91502,-0.27441,0.070704,-0.1727,-0.28539,-0.69884,-0.89436,-0.78626
-0.18384,-0.34455,-0.39493,-0.55743,-0.99233,-1.3471,-1.3145,-1.326,-1.1739,-0.59761,0.028704,-0.36298,-0.33151,-0.22716
0.92025,0.59147,0.50946,0.19889,-0.067516,-0.33222,-0.55124,-0.71819,-0.73811,-0.26596,0.41989,0.55484,0.66647,1.0678
1.9237,1.5852,0.53821,0.015641,-0.395,-0.85052,-1.0319,-1.2598,-1.3052,-0.82699,-0.15632,0.21389,0.36516,0.4728
-0.91457,-1.455,-1.5662,-1.3008,-1.0721,-0.92251,-0.74803,-0.32197,0.11538,0.49102,0.40402,0.092485,0.11402,0.12082
-0.32465,-0.17618,-0.10583,-0.046939,0.025057,0.1933,0.11191,0.13723,0.34037,0.089402,-0.43303,-0.84676,-1.1504,-1.3261
-0.20967,-0.43378,-0.59606,-0.73904,-0.45855,0.19738,0.27702,-0.019282,-0.29933,-0.71411,-1.3218,-1.8891,-1.7526,-1.4895
