-0.071491,-0.27326,-0.43427,-0.13161,-0.16804,-0.61446,-0.92582,-0.79402,-0.69152,-1.0292,-1.4656,-1.6912,-1.8414,-2.0336
-0.27006,-0.65266,-0.56553,-0.31393,-0.10683,0.35524,0.22878,0.021039,-0.041282,0.0098786,0.049084,0.17228,0.057127,0.0053401
-0.19336,-0.48379,-0.55563,-0.27893,-0.29746,-0.15259,-0.22189,-0.13464,0.56936,0.83653,1.1051,1.095,1.3854,1.423
-1.7621,-1.3464,-1.487,-1.3435,-1.0914,-0.47135,0.83953,0.9895,1.0932,1.4919,2.122,2.5572,2.5319,2.5959
0.56038,0.41734,0.32075,0.19962,-0.040943,-0.28438,-0.27424,0.2467,0.27331,0.18318,-0.26246,-0.31708,-0.013708,0.16593
-0.021142,0.93199,0.79867,0.33642,0.60665,0.58763,0.051863,-0.3942,-0.84,-1.2255,-0.90025,-0.66702,-0.94398,-1.0179
0.052135,0.86051,0.43711,-0.021759,-0.21166,0.2338,0.544,0.3188,0.02224,0.23335,0.16532,0.32753,1.2979,1.6412
0.93931,0.39564,-0.37536,-0.75495,-0.7373,-0.80975,-0.46361,-0.080801,-0.16546,-0.21898,0.32888,0.92864,0.57982,0.77771
-0.43979,0.089038,-0.29225,-0.49588,-0.9191,-0.9937,-0.09266,0.4543,0.55811,1.1227,1.2151,1.3167,2.2047,2.4804
-0.02322,0.45074,0.34465,0.3728,0.83884,1.5102,1.9176,0.83455,0.24712,-0.47605,-0.25574,-0.097954,-0.21903,-0.49027
-0.091704,-0.18219,0.054606,0.86223,1.9456,2.5376,1.9137,1.3383,0.98895,0.69983,0.21869,0.40393,0.3826,0.36164
0.56296,0.48377,0.27334,0.45806,-0.14964,-0.12414,0.37382,-0.29915,-0.41056,-0.7905,-0.8977,-0.89353,-0.76329,-1.2015
