0.11067,0.0082133,-0.073749,-0.4281,-0.65351,-0.60751,-0.53695,-0.39557,-0.72292,-0.98943,-1.1519,-1.2878
-0.39045,-0.21717,0.0021603,0.15429,0.042836,-0.16236,-0.22407,-0.2447,-0.14662,-0.32853,-0.50351,-0.6701
-0.29259,-0.31454,-0.3856,-0.58688,-0.69793,-0.68907,-0.58671,-0.32127,-0.1934,0.10094,0.42587,0.72719
-1.788,-1.6121,-1.3213,-1.0266,-0.78432,-0.49763,-0.31338,-0.056469,0.43181,0.66385,0.96414,1.5594
0.24682,0.29659,0.29274,0.21248,0.17619,0.049831,0.10567,0.09131,-0.014175,0.24741,0.4734,0.9027
-0.71357,-0.71526,-0.49167,0.023341,0.33807,0.48984,0.34323,0.056452,-0.30964,-0.70813,-0.83961,-1.0673
0.26067,0.23745,0.25002,0.47771,0.76878,0.89323,0.75458,0.14203,-0.13463,-0.28432,-0.099344,0.32261
0.31885,-0.059057,-0.27941,-0.060492,0.028927,-0.13356,-0.32385,-0.39539,-0.3509,-0.085274,0.2911,0.90964
0.49766,0.32517,-0.015376,-0.53877,-0.8785,-0.89207,-0.79531,-0.80457,-0.67694,-0.3368,0.25653,1.0176
-0.38949,-0.59138,-0.82723,-1.0803,-1.1835,-1.0329,-0.82281,-0.66219,-0.82847,-0.7444,-0.50729,-0.54603
-0.11506,-0.06936,-0.176,-0.14349,0.084535,0.30849,0.38239,0.25015,0.5304,0.19417,-0.086377,-0.67666
-0.23168,-0.047008,0.22117,-0.09398,-0.48034,-0.45531,-0.58182,-0.47747,-0.45895,-0.52459,-0.76918,-0.81606
