0.076181,0.019086,0.080886,0.087657,-0.20525,-0.56245,-0.54285,-0.44054,-0.66742,-0.90343,-1.0675
-1.1739,-1.2907,-0.85068,-0.45593,-0.05474,0.23179,0.085821,-0.12004,0.033601,-0.14804,-0.5416
-1.1761,-0.81799,-0.87996,-1.2304,-0.99739,-0.97903,-1.079,-0.60995,-0.059978,0.11049,0.2487
0.19931,0.24653,0.40827,0.48764,0.91048,1.4648,1.759,1.8825,2.0003,2.4497,2.9418
-0.56241,-0.23767,-0.27856,-0.38838,-1.0248,-1.3307,-1.1302,-0.6254,-0.4636,-0.031066,0.52651
-1.4315,-0.89034,-0.36763,0.1199,1.3117,1.709,1.7385,1.5047,1.4083,1.0006,0.25227
2.5944,2.6638,2.3885,1.5792,-0.19226,-0.94751,-0.99602,-0.57416,-0.72419,-0.02291,0.91606
-0.78189,-0.52816,-0.48607,-0.52065,0.43116,0.71282,1.043,1.5437,1.6534,2.0914,2.8649
1.9883,2.427,2.7397,1.6227,-0.10187,-0.65388,-0.70482,-0.45023,0.1811,0.98311,1.3202
-0.48173,0.016988,-1.4635,-2.0395,-0.55961,-0.12896,0.33722,1.319,1.1674,0.64807,0.50858
-0.45426,0.17224,0.72861,1.0007,1.3422,1.2806,0.93871,1.2248,1.2387,0.63935,-0.18081
1.7654,2.3701,1.7276,0.87267,1.6483,1.8194,1.4647,0.69182,-0.30144,-0.83807,-1.0749
