1.2559,1.4235,1.0411,1.0606,0.66952,0.54458,0.22922,-0.031502,-0.30369,-0.47156,-0.6243,-0.88475,-1.1391
-1.8616,-1.445,-1.2867,-1.4586,-1.0215,-0.79909,-0.59858,-0.85029,-1.1388,-1.0122,-0.86154,-0.8383,-0.65008
0.043596,0.070701,0.099917,-0.05831,-0.081903,0.18693,0.42329,0.74461,0.90859,1.1601,1.6044,1.7308,1.7739
-0.985,-1.3349,-1.4258,-1.4395,-1.1203,-0.56588,-0.25778,-0.050471,0.36861,0.73791,1.2222,1.4107,1.6724
-0.69135,0.037028,0.25834,0.65567,0.99055,0.88478,0.64577,0.7502,0.91433,1.0397,0.76773,0.59348,0.55538
0.1989,0.42114,1.0575,1.1286,0.69704,0.13752,-0.13816,-0.085317,0.40038,0.090376,-0.21417,-0.13683,-0.35361
0.15559,-0.044307,0.098597,0.22814,-0.35384,-0.53239,-0.80927,-0.72534,0.015319,0.18278,-0.034073,0.051363,0.084558
0.52386,0.42249,0.42078,0.26548,-0.038477,-0.31825,-0.48606,-0.093813,0.73216,1.2266,1.3879,1.5838,1.6955
1.8004,1.242,0.69884,0.31989,-0.14,-0.37836,-0.20187,0.34571,0.87591,0.98326,1.0026,0.93695,0.87285
-0.39871,-0.10835,-0.49964,-0.89197,-0.65418,0.039976,0.46189,0.46893,0.44084,0.0061268,-0.30079,-0.36418,-0.39648
0.42295,0.6013,0.118,0.057938,0.065963,-0.23905,-0.15419,0.14633,0.18205,-0.11778,-0.65373,-0.95439,-1.1696
0.97293,0.90828,0.3806,-0.048208,-0.030028,0.21117,-0.50462,-1.0837,-1.5741,-1.9705,-1.9824,-2.1121,-1.9454
