0.10149,0.39606,0.46069,0.39335,0.19713,0.12776,-0.073534,-0.25438,-0.27832,-0.47526,-0.64529,-0.71324
-1.3729,-1.7395,-1.6745,-1.339,-1.0206,-0.8468,-0.81834,-0.92265,-0.96422,-1.1248,-1.3496,-1.4061
0.19174,0.26653,0.21139,0.17716,0.097603,0.059443,-0.09943,-0.1864,0.11222,0.45386,0.77971,0.93879
-1.004,-1.5942,-1.6157,-1.3761,-1.1591,-1.1679,-1.1345,-0.99371,-0.65736,-0.029828,0.30604,0.57655
-1.1016,-0.44468,-0.04437,0.34343,0.62337,0.88566,0.86682,0.81261,0.85762,1.0839,1.3304,1.336
0.54839,0.61938,0.59065,0.42496,0.50582,0.61807,0.762,0.73507,0.58349,0.78231,0.53484,0.19569
0.13931,0.0051926,-0.22288,-0.44729,-0.68294,-0.95566,-1.0128,-0.95031,-0.86214,-0.26703,-0.10567,-0.21225
1.1764,1.0364,0.90402,0.7525,0.64772,0.34975,0.064864,-0.058908,0.020632,0.6856,1.1654,1.4217
1.4928,1.3204,0.89963,0.19486,-0.4554,-0.83151,-0.98903,-0.88029,-0.45227,0.19369,0.56835,0.6399
-0.87034,-1.5169,-1.8074,-1.5986,-1.5848,-1.5111,-1.1662,-0.79189,-0.29484,0.096195,-0.11401,-0.39209
-0.47181,-0.25362,-0.4945,-0.86303,-0.78671,-0.47483,-0.36582,-0.1487,0.23909,0.34592,-0.064218,-0.50285
-0.26327,-0.76121,-0.77504,-0.46302,-0.55523,-0.57682,-0.68317,-1.0239,-1.139,-1.281,-1.6069,-1.9205
