0.64007,0.69084,0.31113,0.21763,0.31097,0.32403,0.11727,-0.019731,-0.26539,-0.35106,-0.29396,-0.69304
-0.011709,0.093131,0.11465,0.32025,0.44327,0.30314,0.69136,0.92633,0.72695,0.28854,-0.10512,0.022218
0.26385,0.021204,-0.031159,0.037587,-0.14929,-0.36817,-0.54338,-0.33499,0.20272,0.44406,0.9286,1.3412
-1.0234,-0.79751,-0.64093,-0.59799,0.12156,0.30819,0.49954,0.88814,1.2413,2.0315,2.3781,2.3754
0.10634,0.40003,0.2098,0.41819,0.68015,0.80517,0.481,0.3063,0.40972,0.57441,0.95896,0.7707
-0.45717,-0.4259,0.57868,0.56031,-0.62927,-0.21205,-0.16163,-0.016607,-0.57316,-0.94053,-1.2056,-0.77114
-0.64538,-0.49255,-0.078118,-0.26121,-0.9459,0.38102,0.97057,0.29988,0.1437,0.42981,1.0184,0.8231
0.70845,0.4557,0.39969,0.3679,0.0035752,-0.60551,-1.0599,-0.46202,-0.044,0.62839,0.83317,1.0381
0.82022,0.62099,0.16923,-0.13605,0.25165,0.06041,-0.18975,-0.6694,-0.048483,0.95652,1.669,1.7458
-0.44572,-0.73089,-0.33783,-0.71434,-0.44157,0.2056,-0.45462,-0.47294,-0.35104,-0.1519,-0.07996,-0.54448
-0.91753,-0.50496,-0.01205,-0.025103,0.00061558,-0.25328,0.4692,0.40749,0.49094,0.099531,-0.43274,-0.45231
0.40374,0.56589,1.1446,0.69059,0.16265,0.82587,0.38373,0.07059,-0.44051,-0.75012,-0.66793,-1.026
