0.81313,0.30318,-0.022245,-0.17665,-0.46459,-0.20173,-0.38505,-0.34,-0.43971,-0.43476,-0.49732,-0.55694
0.34956,0.5016,0.64429,0.17501,0.3077,-0.30946,-0.36499,-0.49348,-0.54337,-0.52514,-0.58701,-0.78554
-0.16775,-0.030045,0.062827,-0.12316,0.18967,0.21967,0.10823,0.52344,0.82532,1.1704,1.3003,1.4189
-1.3474,-1.2073,-0.70186,-0.68081,-0.43395,0.23265,0.73831,0.56771,0.74178,1.0344,1.3629,1.4606
0.22796,0.17532,-0.17117,-0.023958,0.042337,0.14861,0.012891,0.50402,0.65325,0.80116,0.96056,1.1393
-0.20414,-0.0098239,0.35636,0.76394,0.29407,-0.043793,-0.31703,-1.0117,-1.3365,-1.4605,-1.1428,-0.9424
-0.37931,-0.45678,-0.23164,0.015371,-0.053265,-0.39653,-0.51783,-0.58647,-0.76371,-0.75175,-0.30892,0.12414
0.071087,-0.027889,-0.53898,-0.47427,-0.69818,-0.35379,-0.41283,-0.49802,-0.32082,0.03708,0.68999,1.0763
-0.71147,-0.97463,-0.98851,-1.1682,-1.1403,-0.73714,-0.49129,-0.12734,0.15235,0.47356,0.79569,1.0226
-0.2627,-0.38811,-0.27615,-0.45133,-0.45471,-0.62288,-0.65498,-0.57944,-0.57301,-0.45376,-0.23621,-0.19421
-0.74973,-0.70954,-0.073867,0.078857,0.56674,0.19706,-0.21427,-0.63734,-0.80808,-0.70476,-0.64761,-1.0304
-0.20534,-0.021136,0.19875,-0.14949,-0.14512,-0.34221,-0.5248,-0.51292,-0.54229,-0.59462,-0.91331,-1.0962
