0.25507,-0.16172,0.22666,0.39125,0.60972,0.26632,-0.057282,0.025634,-0.24728,-0.31644,-0.29144
0.37696,0.87212,1.0181,1.0364,0.69692,0.76305,0.84273,0.32506,-0.013101,-0.46736,-0.88934
0.73474,0.59566,0.17155,-0.51988,-0.39129,-0.40965,-0.64305,-0.21639,0.13157,0.61758,1.1586
-1.0446,-0.78942,-0.79506,-0.17175,-0.24049,0.26478,1.1697,1.2548,1.2006,1.1902,0.97342
-0.3624,-0.39211,-0.060815,-0.4585,-0.28235,-0.43505,-0.70404,-0.32452,0.11917,0.40686,0.63287
-0.054089,0.0076855,-0.34211,-0.30411,-0.39687,-0.66243,-0.8353,-0.63092,-0.20765,-0.30142,-0.48023
-0.4218,-0.48253,-0.34124,-0.41067,-0.38273,-0.2402,-0.30938,-0.38467,-0.60751,-0.59806,-0.66375
1.0829,1.0012,0.090683,-0.31112,-0.72402,-1.0291,-0.95062,-0.66908,0.13197,0.57984,0.69794
-0.28124,-0.88109,-1.2101,-1.6246,-1.5279,-1.4527,-1.3144,-0.55735,-0.372,-0.11712,0.35892
-1.0888,-1.2667,-1.4315,-1.8507,-1.8393,-1.5793,-0.95333,-0.40173,-0.4035,-0.58296,-0.72878
-1.7674,-1.4541,-0.92452,-0.55282,-0.31519,0.32942,0.8024,0.75527,0.33911,-0.20058,-0.55333
-0.43457,-0.46727,-0.56166,-0.49327,-0.030381,0.40677,0.49284,0.37217,-0.1684,-0.71525,-1.2695
