0.67392,1.3361,1.3345,1.0757,0.58626,0.33087,0.11425,-0.081155,-0.13129,-0.12517,0.1385,0.18468,0.010817,-0.12165
-0.76124,-0.73309,0.042338,0.29421,0.5332,0.67512,1.0752,1.1381,0.72848,0.58529,0.2495,-0.29071,-0.59361,-0.70965
0.35718,0.60149,0.33918,0.35796,0.23889,-0.37527,-0.66358,-0.19765,-0.25252,0.10539,0.56423,0.82521,0.88264,1.0918
-1.6117,-2.1642,-1.5301,-1.4965,-1.2691,-0.90856,-0.41897,0.057463,0.30415,0.36456,0.27696,0.63302,1.0879,1.4313
-0.57708,0.14085,0.54366,0.7603,0.61196,0.71302,0.5464,-0.1388,-0.15553,0.22026,0.71308,0.97847,0.9386,0.9409
-0.052138,-0.28669,-0.97461,-1.0529,-0.67796,-1.0272,-1.1325,-0.77114,-0.36551,-0.40942,-0.61002,-1.1226,-1.2294,-1.3002
-0.32251,-0.33589,0.4687,0.70819,0.80688,0.81779,0.98539,0.85923,0.54092,0.34305,0.1147,-0.40046,-0.60629,-0.7892
1.1806,1.0777,0.72853,0.59112,0.27396,-0.42125,-0.71287,-0.96323,-0.75697,-0.55821,-0.32176,-0.019869,0.35167,0.79952
1.7406,1.2981,0.63185,0.23595,0.018532,0.19323,0.010346,-0.38419,-0.51383,-0.42197,-0.071889,0.68802,0.87702,0.92831
-0.0443,-0.7698,-0.86255,-1.119,-1.5186,-2.3543,-2.8861,-1.9325,-1.3001,-0.8926,-0.42434,-0.4931,-0.70164,-0.83819
1.2119,0.95386,0.068715,-0.059941,0.21038,0.54876,0.97198,1.7484,1.5393,1.5059,0.59705,-0.70657,-1.2176,-1.2456
-0.39097,-0.63428,0.32678,0.41268,0.15826,-0.31249,-0.83186,-0.22442,0.2289,0.069427,-0.3607,-0.82379,-1.1888,-1.4457
