1.4092,0.87455,0.58498,0.42418,0.37863,0.31237,-0.012606,-0.30422,-0.50784,-0.66977,-0.72646,-0.68878,-0.7715
-1.7751,-1.6097,-1.3705,-1.1624,-1.0988,-0.94349,-0.73223,-0.85081,-0.93683,-0.69784,-0.48368,-0.65354,-1.129
0.3067,0.29111,0.19019,-0.033127,-0.20071,-0.20533,-0.15541,-0.22326,-0.27036,-0.173,0.011184,0.49261,0.92053
-2.0917,-2.0354,-2.0048,-1.954,-1.8727,-1.5955,-1.1254,-0.92392,-0.87509,-0.68374,-0.22729,0.46436,0.85319
-0.65249,-0.43232,-0.26882,-0.026466,0.1512,0.29751,0.30087,0.54272,0.65708,0.54838,0.42034,0.47039,0.66395
-0.29227,-0.18235,-0.20689,-0.30344,-0.30106,-0.45067,-0.44358,-0.33853,-0.25271,-0.17261,-0.07344,-0.070926,-0.22979
0.13191,0.04482,-0.015463,0.064933,-0.09379,-0.39515,-0.43348,-0.32978,-0.5816,-1.3215,-1.684,-1.1925,-0.75708
0.6145,0.91089,0.94647,0.7854,0.555,0.34023,0.24383,0.091285,-0.26537,-0.59125,-0.44539,0.17842,0.78862
1.6422,1.2541,0.77102,0.30719,0.14446,0.015552,-0.12973,-0.21669,-0.33265,-0.49647,-0.57042,-0.023847,0.49145
-0.33171,-0.36928,-0.47091,-0.52611,-0.47789,-0.4877,-0.69708,-1.0981,-1.0835,-0.50024,-0.13932,0.037677,-0.47779
-0.030493,-0.071983,-0.021435,-0.039472,-0.17102,-0.34655,-0.32445,-0.32339,-0.24577,0.21816,0.35788,0.073298,-0.5316
-0.28521,0.038441,0.19938,0.5115,0.8062,1.301,1.5525,0.98929,0.31697,0.14908,0.041803,-0.38663,-1.3143
