1.2234,0.72617,0.1647,-0.022133,0.024762,-0.27,-0.45472,-0.60823,-0.60448,-0.68468,-0.80697,-0.87843
0.20774,0.47302,0.53349,0.42589,0.22063,0.13725,0.27019,0.5964,0.03775,-0.31298,-0.32276,-0.32852
0.33021,0.20748,0.21081,-0.0019809,-0.3277,-0.40261,-0.20551,-0.044302,0.091755,0.29438,0.49883,0.7555
-1.6147,-1.4501,-1.125,-1.034,-0.90267,-0.5402,-0.40434,0.10087,0.61703,0.95093,1.3986,1.7461
0.53458,0.52549,-0.018634,0.052316,-0.043412,-0.1325,-0.14702,-0.34503,0.32416,0.78901,0.78146,0.71995
-0.82095,-0.50598,-0.16968,0.046581,0.45285,0.41102,0.32532,0.25104,-0.33061,-0.76542,-1.1916,-1.5608
-0.26248,0.0207,0.039384,0.55279,0.8392,0.72593,0.38279,-0.17813,0.026233,0.46709,0.29833,0.29845
0.31377,0.20732,0.04064,-0.36574,-0.56376,-0.65799,-0.80554,-0.60588,-0.21354,0.2692,0.72067,0.78049
0.054262,-0.267,-0.59165,-0.7884,-1.163,-1.0969,-1.0313,-1.0733,-0.060618,0.53412,0.59356,0.90921
0.10569,-0.08978,0.031887,-0.23943,-0.39675,-0.49531,-0.26909,-0.0089744,-0.091571,-0.44969,-0.61829,-1.0237
0.23853,-0.17573,-0.16663,0.61677,0.45372,0.64738,1.1388,1.4126,0.76251,0.1753,-0.57437,-1.0967
0.6729,0.31823,-0.033587,-0.15896,-0.07825,-0.12116,-0.33285,-0.60301,-0.51018,-0.87976,-1.4248,-1.5668
