0.23956,-0.09776,-0.20781,0.15116,0.51467,1.1944,0.9431,-0.25561,-0.76008,-0.90744,-0.92622,-0.77185,-0.74025,-0.75031,-1.2998
2.6395,3.0295,2.4452,2.0447,1.8482,1.2738,1.5564,2.7288,3.514,3.3112,3.0098,2.219,1.9589,1.5198,1.0501
1.033,0.68543,0.89115,1.1521,0.40798,-0.2448,-0.35405,-0.33921,-0.40008,-0.68339,-0.54707,-0.23751,0.099,0.61883,0.59007
-0.84262,-0.51048,-0.46649,-0.58678,-0.70927,-1.2412,-0.9088,-0.14644,-0.29284,-0.3704,-0.19952,-0.10936,0.21045,0.95202,1.4794
-0.075377,-0.64319,-0.65861,-0.037071,0.4524,1.1506,0.61707,-0.53738,-0.82011,-0.57871,-0.38132,0.58192,0.75196,0.52791,0.5969
-0.99489,-0.97718,-0.16291,-0.67712,-0.34298,0.5702,0.97346,1.9408,2.4468,2.1782,2.7707,2.1592,1.7377,1.238,0.96292
-0.32085,-1.6433,-1.3698,-1.0985,-0.82024,0.041526,-0.11132,-0.36359,-0.012336,0.37182,0.078313,0.83561,1.3625,1.2226,1.424
-0.90973,-0.83422,-0.68389,-1.0513,-0.74452,-0.42555,-0.46646,-0.65822,-0.88169,-1.1582,-1.0087,-1.1318,-1.1321,-0.45536,-0.11192
1.5925,0.80882,0.84166,1.3988,1.4627,1.7652,1.58,0.54887,-0.70449,-0.21977,-0.40564,0.32382,0.82941,1.2088,1.793
2.3596,2.4044,2.5515,1.753,0.63207,-0.27886,-0.28304,0.18206,0.49212,-0.47639,-0.019697,-0.41299,-1.3478,-1.5432,-1.4782
1.0854,0.90321,0.21869,0.066034,0.0091186,-0.55242,-0.16734,-0.70424,-0.49435,0.51154,-0.041432,-0.09678,0.38896,0.32981,0.79756
0.80607,0.51851,1.1495,0.96647,-0.29019,-1.7048,-1.6202,-0.60467,-0.062681,-1.2279,-0.44311,-0.21772,-0.69425,-0.54606,-0.42282
