-1.4857,-1.386,-1.3539,-1.449,-1.4142,-1.4321,-1.3913,-1.4677,-1.4219,-1.4596,-1.6054,-1.7194,-1.8248,-1.9709,-2.0875,-1.9792
1.1918,1.0097,0.92512,1.0537,1.0202,0.90861,0.76336,0.90486,0.86473,0.81679,0.77438,0.8024,0.87639,0.85744,0.77631,0.64261
-1.7409,-1.9088,-1.815,-1.701,-1.8469,-2.0955,-2.1707,-2.036,-2.0135,-2.0828,-1.9782,-1.6952,-1.4502,-1.2709,-0.91017,-0.83312
-0.11064,-0.2282,-0.25768,-0.36528,-0.25953,-0.11328,-0.18952,-0.25019,-0.066999,0.19868,0.46238,0.65063,0.88385,1.0964,1.2934,1.3275
-0.97234,-0.73473,-0.71269,-0.62373,-0.53838,-0.57291,-0.3539,-0.11807,0.030297,0.075215,0.017897,0.13205,0.18802,0.0090477,-0.1405,-0.14915
-0.35707,-0.53468,-0.25449,0.32169,0.72065,0.90919,0.6885,0.68732,0.62409,0.71264,0.78618,0.76728,1.1149,1.4346,1.396,1.1561
-0.14721,0.36628,0.25134,-0.41664,-0.67274,-0.73032,-0.61748,-0.98255,-1.1867,-1.5622,-1.7849,-1.8364,-2.0648,-2.1501,-2.0033,-1.5369
1.5235,1.0094,0.80021,0.8859,1.0993,0.94545,0.39685,0.18271,0.042483,0.14751,0.32052,0.42183,0.88438,1.2346,1.3697,1.1398
0.75513,1.0936,0.96872,0.40519,-0.19447,-0.36104,-0.1812,-0.606,-0.75683,-1.0575,-1.2338,-1.2117,-1.4443,-1.5282,-1.3273,-1.149
-0.13593,-1.1096,-1.1366,-0.66774,-0.64187,-1.191,-1.7646,-1.1813,-1.1221,-0.81914,-0.42381,-0.073236,0.43814,0.59249,0.43854,0.28215
0.37829,0.69046,0.4601,0.013469,-0.48418,-0.48321,0.034437,0.13497,0.26326,0.085114,0.0018999,-0.11735,-0.47819,-0.4992,-0.56483,-0.16839
-2.0035,-2.6277,-2.3415,-1.7884,-1.5155,-1.7596,-2.0896,-1.6814,-1.4663,-1.3068,-1.0569,-0.77632,-0.3919,-0.35123,-0.32569,-0.73089
