-0.21915,-0.40617,-0.30518,-0.30813,0.15294,0.052288,0.1122,-0.097999,-0.67941,-0.61387,-0.53163,-0.92287,-1.4478
2.3912,2.459,2.2345,1.81,1.6008,1.5053,1.7242,1.6131,1.9548,1.6901,1.1574,1.084,1.2044
0.9456,0.46861,0.25302,-0.03346,-0.60834,-0.61654,-1.2988,-1.7648,-1.9213,-1.7812,-1.3971,-1.3568,-1.0096
-0.93102,-0.96339,-1.1083,-1.2975,-1.3499,-1.0705,-0.99158,-0.452,-0.20747,-0.3948,-0.23367,0.55753,0.98833
0.017545,0.070825,0.61735,0.28068,0.95388,1.0759,1.3869,1.0003,0.90559,1.1555,1.3442,0.87785,0.86762
-1.1486,-1.015,-1.2165,-0.1386,-0.022729,0.16591,0.456,1.503,1.7298,2.0912,2.0984,2.1719,1.7519
-0.44669,-0.87851,-0.3292,0.23717,0.42153,0.64243,0.04639,-0.47036,0.18123,0.35008,0.64576,1.1289,1.7366
-0.081625,-0.45227,-0.51823,-0.15779,0.067602,0.098258,0.2908,0.36603,-0.6716,-0.87573,-0.6445,-0.58183,-0.26348
1.4019,0.66668,0.36212,0.50266,0.24171,0.40985,-0.58447,-0.85228,0.061809,0.45448,0.62869,0.7635,0.88031
2.5954,2.9232,2.4102,1.7748,1.4545,0.62176,0.55349,0.70884,-0.75379,-0.85755,-0.2453,0.25122,-0.26845
1.3483,1.0317,0.77304,-0.41057,-1.312,-1.6465,-2.0049,-1.686,0.41414,1.1378,0.68229,0.5357,1.3517
1.2206,0.76002,0.17072,-0.13321,-0.56903,-0.62228,-1.5638,-1.4883,-1.9084,-2.0387,-1.3571,-0.86735,-0.99403
