-0.34096,-0.0043968,0.68676,0.6514,0.20188,-0.28549,-0.78095,-1.4003,-1.272,-1.3447,-1.7757,-1.9741
0.071631,0.36463,0.36467,0.55752,0.55614,1.1708,1.2338,1.5712,1.5978,1.4484,1.4313,1.5178
0.92699,0.63485,0.35147,0.042029,0.19689,0.5244,-0.040383,-0.65551,-0.17605,-0.3536,-0.50106,0.35393
-0.64766,-0.93274,-0.83229,-1.0625,-0.93015,-0.69059,0.57156,1.3143,0.85974,0.82167,1.2657,1.3512
-0.68169,-0.54257,-0.30588,0.22012,-0.072878,-0.97629,-1.3581,-1.9192,-0.82652,-0.087367,-0.35047,-0.61938
-0.78758,-1.0858,-1.3058,-1.0464,-0.068642,1.5196,1.7793,2.2603,1.6933,1.1718,1.6042,2.1204
-0.0042206,-0.036721,0.30337,0.34989,0.034123,-0.45427,-0.92065,-1.5687,-0.964,-0.55522,-0.73525,-1.3512
0.85268,0.83219,0.2344,0.16017,0.48698,0.58982,0.9288,0.86325,-0.17955,-0.98974,-0.76604,0.097474
2.125,1.6541,1.8068,1.3571,1.0245,0.53622,0.56502,0.25539,0.7423,1.5422,1.7334,1.3131
1.9827,1.2004,1.1798,0.81361,0.51676,1.0329,0.35806,0.33036,-0.015019,-0.55408,-0.14527,0.81607
-0.87433,-0.49412,-1.1425,-1.5517,-1.6944,-1.4365,-1.7887,-0.67921,0.99705,1.7421,0.89465,-0.5573
1.4421,0.37231,0.43755,0.10545,0.41195,1.0244,1.8516,1.5802,1.4722,0.77009,0.39654,0.79483
