-0.13109,-0.090014,-0.29885,-0.26879,-0.49818,-0.18188,0.23335,-0.59442,-0.7343,-0.31903,-0.028139,-0.15199,-0.30935,-0.23205,-0.39171,-0.23589,-0.51835,-0.61242,-0.77691,-0.92605,-1.1019
2.3406,2.6413,3.0125,2.4424,2.0438,1.7737,1.2168,1.9025,1.9471,1.7152,1.6091,1.4531,1.358,1.4332,1.0609,0.89169,0.8852,0.76577,1.3599,0.83263,0.83083
0.41559,0.10154,0.21657,0.0086958,-0.17967,-0.24783,0.041765,-0.17601,-0.54863,-1.1288,-1.3579,-1.2339,-1.2493,-1.4572,-0.74349,-0.54357,-1.1554,-0.67572,-1.0711,-0.43549,-0.30017
0.32903,0.078101,0.12597,0.11734,0.2894,0.092264,-0.10308,0.043361,-0.2297,-0.43588,-0.33191,-0.37431,-0.23396,-0.18367,0.27624,0.32959,0.89702,0.76749,0.89315,1.2241,1.526
0.05007,0.75593,0.21991,-0.1886,-0.21918,-0.091537,0.1306,-0.19136,0.12302,0.43784,0.65861,1.241,1.0133,0.89309,0.70739,0.95233,0.60896,0.97873,1.1113,0.98735,0.85288
-1.73,-1.9565,-1.7773,-1.0803,-0.82988,-0.54007,-0.22246,0.23715,0.49552,1.0543,1.4068,0.77486,1.4071,1.7329,1.6651,1.5988,1.5206,1.3337,1.3656,0.92521,0.85821
-0.56676,-0.17401,-0.58863,0.08292,0.89489,1.0696,1.5337,1.661,2.1586,1.86,0.84926,0.70671,0.23439,0.32351,0.12683,-0.44391,-0.32789,-0.031329,0.13166,0.083795,-0.36956
0.40976,0.62434,0.25202,0.13748,0.059577,-0.42866,-0.51749,-0.26737,-0.20333,-0.084569,-0.44279,-0.67708,-0.96544,-1.2105,-1.1061,-0.90488,-0.67054,-0.60865,-0.48315,-0.48989,-0.24843
1.263,1.0107,0.88963,1.2741,2.0414,2.4433,2.4722,1.3819,0.71534,0.2669,0.29153,0.5573,0.61117,0.67112,0.99738,0.69148,0.49878,0.649,0.20831,1.1163,1.1463
0.824,0.84077,0.78601,0.62557,-0.15062,-0.2424,-0.45414,-0.50835,-0.6947,-0.40295,0.18698,0.011785,0.27163,-0.60368,-0.43203,0.344,0.030537,0.31213,0.1204,-0.37017,0.080589
0.10484,-0.54842,-0.40464,-0.30637,-0.37685,-0.48663,-0.88879,-0.54364,-0.18615,-0.70512,-1.3882,-0.92517,-0.34783,0.58956,-0.5683,-1.4645,-1.1235,-1.3065,-0.79298,-0.82079,-0.93434
0.064523,-0.61836,-0.51754,-0.36065,-0.60451,-0.62513,-0.024869,0.03305,-0.37458,-0.7029,-0.57705,-0.77228,-0.53543,-1.2332,0.029576,0.42798,-0.20222,0.24245,-0.12645,0.20043,0.12185
