-0.30227,-0.13912,-0.14429,-0.21264,-0.41709,-0.61793,-0.68502,-0.69361,-0.51146,-0.51286,-0.33379,-0.59863,-1.0314,-0.6612,-0.52885
0.035091,-0.026854,0.24763,0.48892,0.43746,0.64749,0.53731,0.55075,0.62699,0.77478,0.65734,0.74863,0.50382,-0.50675,-0.7453
-0.90758,-0.81951,-0.94281,-0.7721,-0.58819,-1.1688,-1.2645,-1.1792,-0.86463,-0.94191,-1.0053,-0.8386,-0.59657,-0.13861,0.1906
-0.73235,-0.89554,-0.7587,-0.76808,-0.55287,-0.25738,-0.0065407,0.27649,0.7849,0.98558,1.0957,1.4284,1.9,1.773,1.8924
-0.055392,0.30943,0.25713,0.3809,0.49342,0.22597,0.24026,0.40236,0.34329,0.61411,1.0795,0.86546,0.54694,0.98572,0.79306
-0.37722,-0.46533,0.018864,0.13438,0.1217,0.1059,0.079546,-0.0047445,0.44803,-0.096284,-0.58173,0.25904,0.93668,0.37255,0.49182
0.762,0.41368,-0.053929,-0.028075,-0.33637,-0.025145,0.12299,0.016432,-0.55103,-0.26492,-0.2679,-0.84072,-0.27138,1.7049,2.0844
-0.39468,-0.37778,-0.12372,-0.43277,-0.10647,-0.95323,-1.0683,-0.79893,-0.5648,-0.9865,-0.76188,0.38425,1.0321,0.15651,0.13051
2.6414,2.2277,1.2805,1.1005,1.3743,1.5502,1.2544,1.0957,1.0662,1.2437,0.94737,0.29651,0.71109,2.368,2.2786
-0.62188,-0.38478,-0.046998,-0.34383,-0.64916,-2.04,-2.2763,-2.5517,-1.8025,-1.5589,-0.94486,-0.15702,-0.31407,-1.2922,-0.78006
0.082071,0.27013,-0.16797,-0.099235,-0.037076,0.93893,1.0311,1.2502,0.71194,0.56606,0.29783,0.17072,0.74689,0.91788,0.30012
-0.54468,-0.31545,-0.29376,-0.20484,-0.20703,-1.0611,-0.90908,-0.81747,-0.073277,-0.18039,-0.10407,0.1368,0.2364,0.52986,0.78831
