0.51959,-0.18525,-0.50839,-0.20334,-0.21581,0.033032,0.42044,0.2737,-0.51371,-0.83737,-1.0126,-1.0516,-1.0641,-0.97323,-1.0537,-1.0924,-1.262
1.1596,1.1688,1.5135,1.5744,1.7036,1.8684,1.3677,1.0781,1.6789,1.837,1.3714,1.0651,0.85823,0.48126,0.24597,0.10546,0.16075
-0.32136,0.016992,0.04069,-0.16326,-0.46284,-0.57752,-0.93581,-0.67348,-1.0491,-1.7582,-1.1679,-1.0759,-0.80113,-0.15554,-0.4218,-0.18177,-0.35681
-1.4211,-1.0301,-0.52724,-0.46265,-0.64258,-1.1018,-0.85182,-0.51911,0.01593,0.44828,0.35915,0.69381,1.616,1.565,1.689,2.083,2.6024
1.1972,0.4859,0.10184,0.47476,0.60021,1.1172,1.724,1.6953,1.1775,1.0862,1.1619,0.96889,0.61628,1.1735,0.94343,0.68785,0.83567
-1.8733,-0.34423,-0.042863,-0.44383,-0.24189,0.21462,-0.26253,0.35833,1.1204,0.95941,1.0966,1.1136,1.1787,0.76707,0.8977,0.69324,0.47242
0.40057,0.074905,-0.25579,0.52147,0.79153,0.61839,0.2701,-0.0093037,-0.092271,-0.17201,0.21576,0.69349,0.88377,1.2232,1.2799,1.5036,1.2956
0.72401,1.035,1.1959,0.73545,0.22041,-0.54536,-0.61001,-0.46829,-0.30655,-0.23856,-0.91976,-0.91833,-0.33429,-0.40135,-0.5012,-0.35981,0.24575
0.88364,1.5967,1.4232,1.1392,0.57486,-0.19683,0.14966,0.31971,0.12021,0.18797,1.8316,1.7591,1.1177,1.8186,2.2165,2.399,2.2611
1.6069,1.529,1.3694,0.96702,0.79569,1.134,1.3496,1.3503,0.72682,0.37355,-1.0632,-0.44518,0.62875,0.064492,-0.45541,-0.78135,-0.52091
-1.3776,-1.561,-1.9148,-1.8294,-1.5308,-1.1207,-1.4982,-0.93773,-0.5088,0.24809,1.6802,1.0375,-0.29092,-0.46158,0.15765,0.18646,0.033461
-0.59214,0.1372,0.58863,0.47967,0.42816,0.63355,0.39049,1.1645,0.74364,-0.48565,-1.0516,-0.45054,1.1628,1.302,0.15746,0.3062,0.20061
