0.63138,0.61647,0.55517,0.59571,0.32295,0.073473,-0.12252,-0.063587,0.46685,0.42853,0.40781,0.14436,-0.21598,0.072642
1.5795,1.2001,1.2365,0.96412,1.1418,1.6209,1.7501,1.5869,0.90071,0.83504,0.76276,0.76438,0.88946,0.51634
0.43267,0.39171,0.2965,0.034415,0.094173,-0.15122,-1.1172,-1.5879,-1.5971,-1.7409,-1.8622,-2.0629,-1.9537,-1.7651
-1.1618,-1.099,-0.90048,-0.83146,-1.2384,-1.1704,-1.0465,-0.79208,-1.0743,-0.94414,-1.1628,-0.36924,0.34341,0.28612
-0.20997,0.062792,0.086332,-0.056366,0.043919,0.0071191,-0.19724,-0.1175,0.46526,0.31961,0.75201,0.24514,-0.1441,0.48544
-0.67656,-0.65128,-0.7082,-0.26011,0.72328,0.88376,1.8323,1.96,1.946,2.4298,2.6507,2.9095,2.7807,1.924
-0.62226,0.223,0.59469,0.80453,0.74751,0.67346,0.34164,0.83328,1.3154,0.69987,1.1081,0.65067,0.55855,1.1116
-1.18,-1.0015,-0.76946,-1.2083,-1.2649,-1.4912,-1.4295,-1.4048,-1.9576,-2.0995,-2.4749,-1.8358,-1.581,-1.73
3.0279,3.0437,2.7504,3.1655,2.6628,2.5306,1.9279,1.8553,2.304,2.1903,2.219,1.5413,1.1294,1.5774
2.4722,1.7184,1.0774,0.03472,0.11962,-0.32352,-0.11258,-0.41541,-0.66334,-0.60583,-1.0326,-0.92858,-0.37556,-0.63718
0.26298,-0.20174,-0.34293,-0.30959,-0.22564,0.76074,1.2444,1.2112,1.2955,1.4493,2.3291,1.6711,1.1952,1.2219
0.35106,0.48061,0.31767,-0.1988,0.088824,-0.45842,-1.1796,-1.6276,-1.6947,-1.8719,-1.8831,-1.8972,-1.5057,-1.6485
