-0.38258,-0.3358,-0.05557,0.21635,0.50562,0.71158,0.17077,-0.18867,-0.31351,-0.30311,-0.42012,-0.62918,-0.50244,-0.38925,-0.69703,-0.92918
1.9993,1.6213,1.3437,1.2641,0.8118,0.75342,1.4594,1.386,1.6331,1.6527,1.7064,1.8023,1.3531,0.8732,0.60714,0.52335
-0.92664,-0.91035,-0.66618,-1.0142,-1.1421,-0.99713,-1.1289,-1.0432,-1.0439,-1.0288,-0.87761,-0.48763,-0.26734,-0.42579,-0.44592,-0.22276
0.0269,-0.20867,-0.99944,-1.1301,-1.0963,-1.2286,-0.7441,-0.60651,-0.47129,-0.50064,-0.1992,0.48653,0.48678,0.65728,1.1691,1.6355
-1.1489,-1.1475,-0.91291,-0.52101,-0.28758,-0.062685,-0.51754,-0.65555,-0.70872,-0.30686,-0.31754,-1.0312,-0.6392,0.30717,0.25253,0.4709
-1.6508,-0.69333,0.40098,0.63813,0.74613,1.1524,1.484,1.5266,1.7368,1.7694,1.8397,1.9476,2.0558,1.7592,1.9047,1.6284
-1.1855,-1.3504,-0.71037,-0.33024,0.1135,0.052596,0.1756,0.21755,0.33704,0.42982,0.3091,0.15976,0.45292,0.87914,1.252,1.3188
-0.25084,0.33476,-0.12617,-0.72796,-0.7931,-0.31877,-0.10983,-1.3733,-1.5303,-1.8169,-2.0045,-2.0996,-1.9044,-1.5539,-0.91765,-0.24759
1.1816,0.93078,0.67697,1.3563,1.9103,1.0728,0.35479,1.4987,1.4415,1.6152,1.8216,1.6675,1.7788,2.1677,2.0928,2.3233
2.562,3.0302,3.279,2.641,1.3745,1.6826,0.72163,-1.0259,-1.7045,-1.3486,-1.2236,-0.86586,-0.61458,-1.2578,-0.89919,-0.49282
-0.40221,-1.3871,-1.7286,-1.4206,-1.5368,-2.0117,-1.1601,-0.16677,0.55589,0.93584,1.0329,1.5819,2.1898,1.9984,1.1931,0.69571
-0.073006,-0.2248,-0.16748,-0.59852,-1.3769,-1.1482,-0.7751,-0.89867,-1.3991,-1.5273,-1.3407,-0.7504,-0.28717,-0.023299,0.18009,0.16925
