-0.4385,-0.48943,-0.75092,-0.80308,-0.655,-0.72154,-1.1247,-1.5538,-1.6563,-1.4476,-1.6015,-1.7024,-1.7347,-1.9465
2.1791,1.8398,2.3027,2.647,2.2736,2.0362,2.2323,2.4781,2.9406,2.874,2.7007,3.0112,2.7533,2.0479
0.22482,0.33313,0.38271,0.10085,0.028939,0.40195,0.83015,0.89293,0.90717,0.93948,0.78365,0.62044,0.81469,1.0428
-1.8125,-1.6871,-1.6616,-1.3417,-1.2965,-1.5463,-1.7993,-1.7686,-1.5264,-1.3824,-0.97476,-0.33386,0.33086,0.31722
-0.0026854,-0.55332,-0.87906,-0.95142,-0.34821,0.50151,0.6303,0.056061,-0.37655,-0.39541,-0.16002,0.11366,0.070375,0.43675
-0.098202,1.91,2.5965,3.1353,2.5381,1.7731,2.2491,3.1358,3.6302,3.4728,3.4347,3.1231,3.0626,3.1806
0.13249,-1.3741,-0.79136,-0.89256,-0.22468,0.16976,0.25804,0.74826,0.50862,0.57921,0.50271,0.23237,0.5789,0.9605
-0.79982,0.5414,0.20157,0.26048,-0.35759,-0.89751,-1.1141,-1.2885,-1.4757,-1.9161,-1.3283,-0.54442,0.062431,0.46206
-0.16855,-1.1722,-1.7447,-2.15,-1.2195,-0.22639,-0.24457,-0.52048,-0.6993,-0.23422,-0.25414,-0.65148,-0.42746,0.69403
-0.33256,0.53639,0.83143,0.89925,0.20096,0.28748,0.84742,0.22535,0.063764,-0.073487,0.27323,0.54611,1.0912,0.93807
0.89192,-0.0011371,-0.31787,-0.74312,-0.27279,0.58749,0.79432,0.3763,0.49655,1.2871,1.0927,0.60996,-0.23095,0.1265
-1.1115,-0.91985,-0.45412,-0.25338,-0.43856,-0.65746,-0.57365,-0.58154,-0.71356,-1.0763,-1.0205,-0.68413,-0.054409,-0.2602
