0.11893,0.29798,-0.20944,-0.14979,-0.068937,-0.38961,-0.71192,-0.6646,-0.40484,-0.07698,-0.62253,-1.0229,-1.048,-1.0814,-1.0232,-1.2756,-1.6101,-1.3158
1.232,1.0935,1.3689,1.1573,1.0352,1.2812,1.3835,1.4876,1.1643,0.8348,1.1639,1.1872,1.2547,1.1655,0.94426,0.76015,0.81415,0.59287
0.01457,-0.070719,-0.18876,-0.048264,-0.22572,-0.7315,-1.1299,-1.0389,-0.83085,-0.58988,-1.0734,-1.3001,-1.1987,-1.5676,-1.2053,-0.96145,-0.99235,-0.62561
1.193,1.1246,1.2975,0.99883,0.71028,0.71825,0.72548,0.31919,0.11987,-0.36474,-0.013349,0.41567,0.62187,0.77853,0.6417,0.98747,1.3754,1.385
-1.9517,-1.3784,-1.8679,-1.8233,-1.7776,-2.0449,-1.955,-1.4685,-1.2595,-0.33691,-0.55877,-0.78356,-0.49708,-0.038588,0.40374,0.52116,0.38483,0.64088
-1.2886,-1.5928,-0.63678,-0.29446,-0.089636,0.50886,1.069,0.81091,0.78568,1.007,2.3082,2.5571,2.2729,2.4776,2.5587,2.7048,2.7276,2.4503
-0.87265,-0.51871,-1.1593,-0.81299,-0.19735,0.14892,-0.042284,0.089971,0.64129,1.0042,0.15957,0.079758,0.51848,0.76474,0.98302,0.41795,0.13588,0.589
1.1188,0.89744,1.1703,0.80133,0.50612,0.23908,0.71257,0.13587,-0.68918,-0.51378,0.26425,-0.20426,-1.2269,-1.2544,-1.1364,-0.48551,-0.23654,-0.36703
0.34429,0.47333,-0.013512,0.2366,0.5365,0.43886,0.052737,0.54276,1.3127,1.187,0.54327,1.2997,1.8517,1.725,2.0044,1.6528,1.614,2.1976
4.7595,4.0257,4.1802,4.1718,3.9857,3.823,3.5089,2.5572,2.7149,2.3381,2.5509,1.4902,0.46586,0.72645,0.23961,1.1893,1.2692,0.4436
-1.3256,-1.6076,-2.4693,-3.0169,-3.2426,-3.2494,-3.4471,-2.549,-2.8008,-2.9162,-3.2193,-1.9589,-0.64077,-0.1378,0.4855,-0.60295,-0.65565,-0.12814
0.81407,0.84551,0.83481,0.60031,0.35833,0.32544,0.42147,0.29803,0.1984,0.3644,0.53302,0.28747,0.59008,0.69456,0.67313,1.6512,1.6882,0.72364
