0.72586,0.70333,0.93472,1.1251,1.1324,1.1641,0.93425,0.96397,1.014,0.7524,0.44532,0.46747,0.45136,0.38228
0.66034,0.50623,0.44786,0.32632,0.51068,0.69219,0.65688,0.3976,0.31008,0.328,0.32094,0.38147,0.30164,0.14
-0.6479,-0.69462,-1.2505,-1.2783,-1.6601,-1.9071,-1.5443,-1.1529,-1.8214,-1.6624,-1.6348,-1.5149,-1.1964,-1.1041
-0.39579,-0.61115,-0.40072,-0.39751,-0.75456,-0.83692,-0.85681,-1.1243,-0.72164,-0.66505,-0.44377,-0.45339,-0.31168,-0.20411
-0.37592,-0.0033553,0.18023,-0.07845,0.28036,0.62594,0.69683,1.0524,0.71035,0.84916,0.81954,1.1394,1.3251,1.3
-1.3999,-1.4858,-1.4985,-0.945,-0.71391,-0.6479,-0.31455,-0.11927,0.25093,0.36796,0.73466,0.92757,1.0922,1.4244
0.16899,0.44471,0.77336,0.81679,1.059,0.97526,0.99936,1.2524,1.157,1.0079,0.91576,0.82951,0.90194,0.87895
-0.41843,-0.69286,-0.77538,-0.95241,-1.3057,-1.3173,-1.5101,-1.9794,-1.9491,-1.7432,-1.7258,-1.7525,-1.7927,-1.7951
2.2482,2.2876,2.2915,2.3623,2.3355,1.7612,1.5948,1.9055,1.7634,1.7637,1.605,1.3574,1.4397,1.7806
1.5856,1.3385,1.1062,0.63814,-0.071294,-0.14316,-0.2132,-0.48118,-1.3474,-1.4001,-1.1896,-0.81758,-0.67243,-0.75764
-0.85986,-1.2589,-1.4162,-1.1957,-0.92764,-1.2569,-1.4406,-1.4693,-0.98612,-0.86655,-0.83883,-0.65376,-0.70648,-0.67268
-0.975,-1.1214,-1.6303,-1.8106,-2.4271,-2.5781,-1.9643,-1.3406,-2.0824,-1.751,-1.2618,-0.70998,-0.096192,-0.018316
