0.22678,0.44205,0.32511,0.038965,0.27529,0.14375,0.43369,0.49026,0.12034,-0.11493,-0.088533,-0.16577,-0.46946,-0.40645,-0.043725,-0.084183
1.5896,1.3089,1.0899,1.5881,1.6971,1.519,1.2261,1.632,2.0691,2.0113,1.4595,1.5284,1.3545,1.2614,1.2996,1.1964
0.50764,0.69387,0.31174,-0.26564,0.38092,0.19109,-0.0036318,-0.05701,-0.37654,-0.2138,0.092223,-0.10525,-0.11071,0.23902,0.41569,0.39989
-0.78976,-0.92605,-0.82133,-0.69368,-1.0109,-0.99743,-0.95882,-1.3596,-1.4899,-1.0328,-0.29408,0.16399,1.0789,0.97607,0.5079,0.80593
0.42496,0.49591,0.48145,0.61489,0.95767,0.94351,1.3578,1.5928,1.1894,0.77779,0.47452,0.19004,-0.40173,0.16375,0.85332,0.18947
-1.352,-0.95276,0.089263,0.065497,-0.96308,-0.40002,0.072653,0.76517,1.8836,1.6866,1.3589,1.5018,0.98269,0.18143,-0.033012,0.73948
0.17674,0.16342,0.32566,0.3788,0.17717,0.5995,0.30419,0.3373,-0.023352,-0.053866,0.24452,-0.024965,-0.34241,-0.050455,0.36971,0.68817
-0.8362,-0.44062,-0.56033,-0.93104,-1.5513,-0.96938,-0.097362,0.25288,0.46044,-0.19259,-0.81645,-0.39139,0.22418,0.076538,-0.22851,-0.27074
2.1505,1.9729,2.1901,1.843,2.2086,1.6301,0.92835,0.39989,-0.14992,0.3365,1.0485,0.71226,0.91337,1.0121,0.80355,0.67921
1.7944,1.9334,2.1982,2.168,0.76291,0.7003,1.5943,1.6056,1.822,1.8154,1.4358,1.0544,0.51446,-0.93215,-1.5472,-1.2181
0.15832,-0.50973,-0.97455,0.21771,1.3333,1.14,-0.11986,-0.32828,-0.081659,0.1536,0.33624,0.3175,-0.16137,1.5324,1.6812,0.25315
1.0081,1.181,1.2448,0.6745,0.29826,0.42771,0.61125,0.097194,-0.31686,-0.040426,0.62399,0.17954,-0.46135,-0.53338,-0.19998,0.19879
