-0.12836,-0.34736,-0.26068,-0.14713,-0.72689,-0.49756,-0.62795,0.74287,0.068838,0.16667,0.18683,0.18804,0.29571,-0.06199,-1.0068,-1.904,-1.3395,-0.68033,0.23233,0.49104,0.68584,0.50323,0.3183,0.26153,0.24894,0.26954,0.22231,0.16828,0.14594,0.095328,0.081258,0.10649,0.095548,0.094294,0.14283,0.14908,0.12913,0.13482,0.14984,0.12566,0.11453,0.14426,0.151,0.12949,0.13995,0.11501,0.084158,0.094977,0.12725,0.12736
-0.60172,0.07578,-0.25975,-0.42032,-0.67101,-1.0244,-0.96296,-0.52661,-1.1767,-1.3487,-1.3682,-1.2507,-1.0551,-0.48217,-0.0080568,1.1595,1.3056,1.1668,0.48923,0.31909,0.23219,0.23933,0.14621,0.17991,0.20575,0.21341,0.20265,0.23088,0.22386,0.2032,0.20421,0.20945,0.19377,0.18703,0.22498,0.2151,0.20643,0.23925,0.23369,0.21698,0.24863,0.25029,0.23071,0.25535,0.26806,0.23475,0.24228,0.24747,0.22843,0.22602
-0.84208,-0.81727,-1.1346,-1.1901,-0.91742,-0.74935,-0.82656,-0.30215,-0.59712,-0.5099,-0.50479,-0.58559,-0.7136,-1.0467,-1.2288,-0.46356,-0.085078,0.078247,0.33812,0.55155,0.32782,0.35475,0.39097,0.36658,0.36679,0.3799,0.37973,0.3901,0.41408,0.41405,0.42706,0.43705,0.42917,0.42418,0.4276,0.41912,0.40827,0.40324,0.39814,0.38577,0.37391,0.37124,0.35328,0.35094,0.35382,0.34425,0.34675,0.36225,0.37301,0.37298
2.0988,2.1189,2.1011,2.0806,2.1146,2.1153,2.1132,2.1863,2.1085,2.1643,2.1781,2.1592,2.1315,1.8537,1.2194,0.13477,-0.47725,-0.75887,-0.87599,-0.88037,-0.84622,-0.86982,-0.87585,-0.90018,-0.91287,-0.91466,-0.9246,-0.92394,-0.90176,-0.90284,-0.90967,-0.91005,-0.91801,-0.93222,-0.94517,-0.94572,-0.95287,-0.95595,-0.95426,-0.95699,-0.9608,-0.95748,-0.96204,-0.96651,-0.96368,-0.94539,-0.94763,-0.94697,-0.94069,-0.9407
2.5113,2.4832,2.785,2.8668,2.7331,2.7726,2.7979,2.6601,2.8943,2.959,2.9776,2.9301,2.891,2.6699,1.9458,0.75555,0.085497,-0.56954,-0.98925,-1.3533,-1.3843,-1.3409,-1.275,-1.3106,-1.3227,-1.3252,-1.3212,-1.3307,-1.3117,-1.2921,-1.281,-1.2828,-1.2758,-1.2758,-1.2986,-1.2918,-1.2829,-1.298,-1.2933,-1.2808,-1.2964,-1.2917,-1.2698,-1.2831,-1.2914,-1.2595,-1.2626,-1.2659,-1.2562,-1.2548
-0.56832,-0.174,-0.18011,-0.27173,-0.40579,-0.39945,-0.36516,0.21236,-0.26306,-0.27152,-0.25119,-0.26326,-0.2344,-0.36158,-0.76023,-0.42743,0.30142,0.25437,0.19843,0.36488,0.27738,0.14565,0.18148,0.18128,0.18591,0.19864,0.17929,0.1442,0.12583,0.097791,0.10316,0.11702,0.10234,0.096099,0.12431,0.11683,0.10238,0.11189,0.11379,0.097885,0.099245,0.10999,0.108,0.10515,0.11214,0.097468,0.090514,0.10456,0.11778,0.11778
-1.0376,-1.116,-0.89374,-0.7102,-0.74475,-0.7047,-0.69548,-0.51619,-0.56409,-0.56833,-0.5686,-0.56069,-0.41696,-0.33119,-0.17957,-0.30112,0.41813,0.77432,0.21069,-0.011271,0.43459,0.71337,0.8423,0.81227,0.73659,0.7108,0.63907,0.39364,0.24397,0.19381,0.1522,0.1483,0.15033,0.14734,0.15981,0.1801,0.16279,0.15302,0.13341,0.13108,0.13055,0.12985,0.12282,0.12144,0.12453,0.13365,0.13044,0.12602,0.12965,0.12965
-0.41541,-0.59583,-0.58162,-0.57716,-0.56279,-0.53361,-0.51024,-0.44551,-0.38338,-0.3592,-0.34409,-0.35785,-0.37706,-0.2449,-0.090033,-0.22473,-0.22018,-0.093644,0.090057,0.17454,0.21412,0.22926,0.22784,0.2299,0.22857,0.23025,0.22909,0.23006,0.23111,0.23013,0.22521,0.22362,0.22495,0.2233,0.21821,0.21911,0.21875,0.21654,0.21668,0.21704,0.21541,0.21539,0.21587,0.21465,0.2147,0.21901,0.21846,0.2177,0.21878,0.21888
-0.26571,-0.17132,-0.16334,-0.17748,-0.20114,-0.23236,-0.22467,-0.26589,-0.26842,-0.28445,-0.28096,-0.27108,-0.27231,-0.18618,0.091529,0.36863,0.30914,0.094604,-0.02537,-0.053797,-0.054462,0.013109,0.016141,0.03114,0.040416,0.050664,0.052839,0.076484,0.091678,0.095517,0.10246,0.10314,0.10301,0.098846,0.096116,0.094059,0.095997,0.10112,0.10144,0.10116,0.10503,0.10342,0.1015,0.10418,0.10313,0.11064,0.11238,0.11224,0.10873,0.10845
-0.57582,-0.59629,-0.58293,-0.587,-0.60867,-0.52768,-0.55107,-0.48199,-0.46948,-0.44845,-0.44071,-0.46359,-0.53035,-0.67452,-0.59835,-0.39094,-0.029386,0.3441,0.75967,0.82082,0.60516,0.24146,0.1755,0.13977,0.14283,0.11985,0.13927,0.16662,0.20398,0.21285,0.22225,0.22974,0.22651,0.22724,0.22306,0.21796,0.22028,0.21994,0.22766,0.22702,0.22204,0.22436,0.22848,0.22393,0.22283,0.22293,0.21941,0.22221,0.22852,0.22896
