0.47787,0.15686,0.13179,0.086699,-0.19545,-0.25749,-0.244,-0.26043,-0.2549,-0.22045,-0.22846,-0.27374,-0.35209,-0.31171,-0.33227,-0.36274,-0.31388,-0.26127,-0.17813,0.057065,0.09789,0.069926,0.066751,0.10747,0.095801,0.064065,0.060992,0.091002,0.082194,0.048576,0.089483,0.12168,0.067948,0.071625,0.13619,0.1026,0.070961,0.080371,0.10151,0.11376,0.093119,0.12992,0.15071,0.11683,0.08795,0.13775,0.14314,0.10507,0.12465,0.1544,0.15236
0.28926,-0.23025,-0.43403,-0.58678,-0.78335,-0.75101,-0.76532,-0.81283,-0.81293,-0.78663,-0.82789,-0.80192,-0.67974,-0.64332,-0.6741,-0.52284,-0.36115,-0.18645,0.077063,0.33195,0.34729,0.33049,0.33101,0.34686,0.30231,0.28308,0.31467,0.30405,0.28145,0.31883,0.34652,0.33377,0.3111,0.3342,0.3398,0.29756,0.28548,0.38274,0.36314,0.25311,0.28262,0.32093,0.29704,0.29822,0.33859,0.34441,0.32919,0.3061,0.33229,0.35611,0.3493
0.18237,0.22754,-0.026485,-0.29507,-0.38461,-0.6405,-0.57757,-0.51616,-0.52018,-0.60619,-0.56078,-0.58527,-0.56946,-0.52398,-0.37215,-0.12323,0.067953,0.16619,0.19433,0.1903,0.18128,0.21168,0.23161,0.25146,0.24185,0.23659,0.24786,0.23458,0.19691,0.19426,0.20782,0.20903,0.19999,0.22412,0.2528,0.24008,0.079583,-0.58375,-0.50069,0.25072,0.24338,0.24692,0.22937,0.20874,0.22321,0.23704,0.23197,0.23644,0.17459,0.17478,0.25871
0.050761,-0.0053384,-0.029167,0.069028,0.12918,0.11633,0.10879,0.10782,0.10996,0.10353,0.16241,0.18065,0.17387,0.17828,0.095136,0.0077087,-0.061847,-0.094693,-0.099948,-0.077127,-0.023394,-0.037317,-0.041813,-0.029164,-0.029963,-0.028321,-0.019836,-0.013444,-0.018482,-0.022192,-0.01573,-0.016012,-0.019865,-0.017939,-0.0060316,-0.010786,-0.01555,-0.037974,-0.03007,-0.009201,-0.021269,-0.027578,-0.027208,-0.031116,-0.042178,-0.088396,-0.099139,-0.11077,-0.11163,-0.11288,-0.1101
-0.40566,-0.42492,-0.48487,-0.45247,-0.40209,-0.38046,-0.36467,-0.34128,-0.34432,-0.35057,-0.31973,-0.33544,-0.39015,-0.36308,-0.37265,-0.369,-0.2461,-0.066228,0.074326,0.11917,0.1423,0.14897,0.14206,0.1352,0.17769,0.19188,0.16986,0.18756,0.2205,0.19913,0.18642,0.20468,0.20675,0.18762,0.18119,0.20686,0.22595,0.23557,0.24312,0.23858,0.21924,0.1998,0.22644,0.23615,0.219,0.21194,0.22414,0.23075,0.21234,0.20494,0.20354
-0.24569,-0.1204,-0.056765,0.098005,0.075151,0.11323,0.14629,0.15307,0.15823,0.1753,0.20681,0.20579,0.16475,0.10697,0.031089,-0.036749,-0.032138,-0.0067902,0.055822,0.026665,-0.13785,-0.035514,-0.0078052,0.010638,-0.0059138,-0.021043,-0.023186,-0.022875,-0.03289,-0.041101,-0.015419,0.0012917,-0.029103,-0.018308,0.011585,-0.015924,-0.042739,-0.079782,-0.070614,-0.008585,-0.0038267,0.0067514,0.041675,0.020545,0.016501,-0.12053,-0.12951,-0.13757,-0.12427,-0.10338,-0.099906
0.89794,0.93467,1.0189,1.0911,1.1721,1.2176,1.196,1.1566,1.1739,1.1882,1.1626,0.96586,0.30913,-0.15472,-0.3613,-0.44406,-0.49364,-0.55192,-0.60465,-0.54552,-0.49452,-0.49757,-0.47493,-0.46617,-0.46049,-0.47039,-0.44268,-0.43362,-0.38611,-0.35868,-0.34116,-0.34124,-0.33944,-0.33764,-0.31019,-0.32406,-0.30982,-0.31232,-0.28114,-0.27654,-0.27644,-0.28376,-0.29255,-0.28279,-0.24468,-0.23635,-0.22115,-0.22345,-0.2125,-0.19828,-0.19826
0.13162,0.039716,-0.022506,0.036889,0.086776,0.070077,0.031696,0.056139,0.087601,0.095234,0.092893,0.12634,0.089016,0.047673,0.038544,-0.019446,-0.016212,0.038484,0.15526,0.1469,0.076884,0.048425,0.049902,0.048548,0.0078549,0.024811,0.035435,0.023326,-0.01254,-0.014292,-0.022027,-0.051794,-0.021039,-0.016343,-0.016197,-0.014844,-0.012885,-0.0094005,-0.013406,-0.021017,-0.020535,-0.026255,-0.048136,-0.073677,-0.13516,-0.15871,-0.18219,-0.18031,-0.16813,-0.19778,-0.21122
-0.050961,-0.079628,-0.092835,-0.09153,-0.051552,-0.046176,-0.046286,-0.049268,-0.060845,-0.061783,-0.077131,-0.072862,-0.039363,-0.046473,-0.06919,-0.052747,-0.030592,0.004971,0.026711,0.018818,0.033947,0.027997,0.025168,0.024049,0.027981,0.025071,0.024017,0.023692,0.028442,0.030884,0.031601,0.034156,0.026756,0.026639,0.023202,0.02157,0.026276,0.044575,0.030577,0.0042604,0.012757,0.023627,0.030125,0.030051,0.038576,0.046085,0.046639,0.046792,0.045822,0.054337,0.05305
-0.3506,-0.20865,-0.15671,-0.16109,-0.15894,-0.16052,-0.14155,-0.11598,-0.13944,-0.14156,-0.14233,-0.10894,0.012627,0.062207,0.10728,0.13756,0.15822,0.16499,0.13017,0.074178,0.017045,0.068756,0.07532,0.073981,0.084428,0.081438,0.065075,0.066377,0.060096,0.042715,0.039816,0.052632,0.042043,0.038594,0.037495,0.04188,0.034981,0.0058429,-0.020103,0.0013774,0.0094872,0.025657,0.055438,0.040238,0.026209,0.010166,0.0093085,0.015693,0.0069693,0.01513,0.015009
