-0.50094,-0.43255,-0.60012,-0.55527,-0.56475,-1.0481,-1.1392,-0.94928,-0.93405,-1.0348,-1.0394,-0.97714,-0.96914,-0.91781,-0.73153,-0.36557,-0.10575,-0.14848,-0.18826,-0.16847,0.0091806,0.13923,0.16019,0.13113,0.15764,0.2669,0.32126,0.29002,0.29207,0.38394,0.40238,0.37635,0.42983,0.49745,0.47881,0.51059,0.71838,0.69018,0.56113,0.55268,0.57531,0.45326,0.35843,0.37909,0.39328,0.33114,0.2322,0.31096,0.34503,0.23573,0.2271,0.26553,0.28128,0.25473,0.24422,0.20111,0.21313,0.20793,0.24045,0.2515
0.51163,0.43715,0.26076,0.1386,-0.043016,-0.30721,0.22657,0.45948,0.43077,0.34809,0.36886,0.43351,0.31573,-0.013918,-0.33762,-0.071524,-0.54795,-0.51696,-0.25526,-0.16229,-0.068349,0.35957,0.27082,0.27256,0.29639,0.25295,-0.080269,-0.32508,-0.26685,-0.15902,0.020842,-0.23661,-0.24108,-0.22249,-0.16793,-0.066933,-0.11771,-0.031963,-0.078753,-0.012218,0.044461,0.049522,0.14917,0.15653,0.097961,-0.0071665,-0.079766,-0.25086,-0.29193,-0.2362,-0.17657,-0.12369,-0.091754,-0.052297,-0.024388,-0.072112,-0.044874,-0.029862,-0.042036,-0.047434
-0.22593,-0.45274,-0.50956,-0.47859,-0.40703,-0.34702,-0.46948,-0.46271,-0.39024,-0.34555,-0.30884,-0.26747,-0.25655,-0.17367,0.065803,0.35151,0.48613,0.41357,0.2237,0.2042,0.098282,0.046336,0.077883,0.11251,0.16497,0.26328,0.3416,0.33108,0.25766,0.24186,0.18553,0.1659,0.089618,0.057244,0.047016,0.078077,0.13338,0.16324,0.1809,0.16048,0.17967,0.19396,0.14506,0.12757,0.11617,0.073157,-0.0098871,-0.011492,-0.0070567,-0.020784,-0.0195,0.0084928,0.010856,-0.017424,-0.0537,-0.071749,-0.09071,-0.12458,-0.13908,-0.13533
-0.31998,-0.18985,-0.12883,-0.13722,-0.092996,-0.14064,-0.1433,-0.17354,-0.21352,-0.19694,-0.18855,-0.18478,-0.15887,-0.13368,-0.17302,-0.13998,-0.13849,-0.12503,0.042988,0.063929,0.040703,0.03505,0.056814,0.055388,0.046159,0.047867,0.04745,0.021729,0.044501,0.13711,0.15433,0.14526,0.10917,0.097867,0.043133,0.086065,0.092532,0.092141,0.14803,0.11967,0.10488,0.13889,0.15744,0.14624,0.15073,0.099418,0.033213,0.027966,0.039622,0.0070181,-0.024432,0.05461,0.066838,0.060663,0.060734,0.033981,0.036061,0.027915,0.015304,0.014269
-0.10071,-0.10793,-0.10226,-0.075308,-0.010074,0.2053,0.06487,-0.0045922,-0.021371,0.057239,0.035623,-0.055805,0.1088,0.17067,0.18748,-0.0034583,-0.15376,-0.12812,0.085184,0.054852,0.063315,-0.17246,-0.16423,-0.16367,-0.13866,-0.10169,-0.015662,0.062306,0.048534,0.043237,-0.0302,0.038697,0.08666,0.11223,0.11018,0.0011632,0.17997,0.16126,0.13742,0.12471,0.09596,0.040378,-0.031474,-0.038108,-0.026229,0.010145,0.081273,0.086497,0.064897,0.0010135,-0.036071,-0.042115,-0.067107,-0.092753,-0.11304,-0.1037,-0.1116,-0.11404,-0.098781,-0.094899
-0.084681,0.015485,0.0068772,0.11636,0.17162,0.23873,0.34186,0.36407,0.31323,0.24555,0.23807,0.28819,0.303,0.24794,0.17527,0.11533,-0.078963,-0.09448,-0.088011,-0.049968,0.045485,0.13475,0.1407,0.12002,0.09673,0.093646,0.085251,-0.056918,-0.026869,0.067364,0.11431,0.084131,-0.030464,-0.077063,-0.096758,0.021136,-0.062817,-0.097079,0.027508,-0.010942,-0.0064374,-0.009535,-0.017959,-0.011692,-0.01882,-0.15414,-0.20889,-0.29397,-0.28488,-0.35899,-0.3808,-0.28725,-0.24148,-0.24281,-0.22153,-0.13462,-0.11019,-0.11823,-0.12838,-0.12703
0.083796,0.13466,0.16046,0.15448,0.1586,0.18521,0.17436,0.15749,0.16566,0.16599,0.19262,0.18008,0.11862,0.0026356,-0.24796,-0.46411,-0.23051,-0.16496,-0.38404,-0.42504,-0.40955,-0.38055,-0.35633,-0.34833,-0.33045,-0.28536,-0.22266,-0.15372,-0.10836,-0.074121,-0.05075,-0.037506,-0.037416,-0.020696,-0.00086633,0.034883,0.042447,0.073379,0.084245,0.082385,0.09971,0.11557,0.11331,0.12181,0.19225,0.18286,0.15321,0.11072,0.10137,0.10331,0.073749,0.076566,0.082856,0.085871,0.096169,0.1165,0.12059,0.14426,0.14497,0.14563
-0.82435,-0.88592,-0.93491,-0.92951,-0.9208,-0.85239,-0.88798,-0.95277,-0.92989,-0.93826,-0.97772,-0.99334,-0.96866,-0.88874,-0.97592,-0.79355,-0.44252,-0.48188,-0.74421,-0.5713,-0.27684,-0.10493,-0.0060326,0.010313,0.016079,0.081674,0.21782,0.27797,0.24415,0.17568,0.25263,0.30906,0.29772,0.29682,0.25381,0.29175,0.27772,0.21173,0.16446,0.14426,0.1026,0.077233,0.059773,0.050133,0.11906,0.28413,0.38999,0.91759,1.1252,1.0799,1.0143,0.93836,0.97331,0.97937,0.98435,0.96473,0.93518,0.92195,0.92078,0.9209
0.051621,0.05062,0.07593,0.070768,0.078334,0.17446,0.29519,0.31105,0.316,0.32244,0.34025,0.34166,0.33153,0.2888,0.2273,0.13524,-0.11899,-0.11147,0.14905,0.14988,0.045405,-0.020721,-0.074595,-0.05931,-0.055176,-0.092647,-0.17147,-0.17074,-0.13593,-0.11507,-0.1276,-0.16098,-0.13765,-0.12876,-0.084665,-0.09698,-0.12199,-0.10404,-0.083343,-0.066951,-0.046588,-0.0078429,0.0037476,0.009149,-0.023853,-0.049423,-0.064431,-0.16721,-0.18682,-0.12547,-0.10315,-0.09084,-0.09736,-0.092522,-0.08962,-0.086117,-0.07972,-0.073218,-0.071918,-0.073222
-0.65935,-0.65341,-0.59325,-0.50908,-0.45361,-0.33942,-0.39528,-0.42707,-0.43695,-0.45122,-0.47609,-0.45497,-0.38469,-0.3084,-0.12324,-0.16572,-0.075505,0.20242,0.65225,0.70846,0.68198,0.6924,0.72001,0.65931,0.62034,0.55571,0.54063,0.46054,0.39488,0.36503,0.35813,0.40651,0.38891,0.34579,0.25065,0.1863,0.23433,0.21506,0.2477,0.1934,0.15827,0.11791,0.068958,0.07957,0.05338,0.0023007,-0.0067405,-0.054176,-0.13164,-0.27864,-0.34144,-0.32478,-0.33016,-0.33485,-0.34176,-0.30157,-0.29663,-0.30626,-0.30378,-0.30141
