0.17828,-0.15197,-0.47446,-0.50406,-0.61651,-0.5532,-0.35868,-0.29121,-0.31662,-0.23219,-0.16542,-0.13068,-0.065607,-0.081026,-0.28335,-0.16183,-0.33686,-0.7939,-0.15708,0.074801,-0.015122,0.030667,0.23399,0.23464,0.12279,0.13073,0.14641,0.13118,0.12782,0.14614,0.13884,0.11876,0.12757,0.14825,0.15036,0.15093,0.16828,0.17871,0.16558,0.17369,0.187,0.17347,0.1629,0.18545,0.1824,0.16703,0.18274,0.19527,0.19436,0.19101,0.20013,0.20594,0.19236,0.19132
-1.4642,-0.51273,0.54264,1.3483,1.8415,1.1196,0.12528,-0.59166,-0.60621,-0.46537,-0.37603,-0.40276,-0.4554,-0.49384,0.38205,2.1156,1.3874,1.018,0.46604,0.22088,-0.10668,-0.084083,-0.050985,-0.088941,-0.17267,-0.16364,-0.16818,-0.18507,-0.18783,-0.18567,-0.22159,-0.22855,-0.20558,-0.20705,-0.20434,-0.17453,-0.16082,-0.15605,-0.1505,-0.14379,-0.14573,-0.15139,-0.14186,-0.13528,-0.15682,-0.15866,-0.13173,-0.13854,-0.14857,-0.13225,-0.12281,-0.1327,-0.12892,-0.12729
-0.39519,-0.87847,-1.0276,-1.3028,-1.9638,-1.8086,-2.4951,-2.6229,-2.6402,-2.7375,-2.7911,-2.7487,-2.6397,-2.4757,-1.7136,-1.8271,-1.455,-0.4037,0.037569,0.74915,0.90304,0.93972,0.88634,0.87301,0.98995,0.99834,1.0024,1.0078,1.0105,1.017,1.0231,1.0216,1.0152,1.0089,1.0042,0.98374,0.97813,0.96823,0.96207,0.96042,0.95699,0.96726,0.96984,0.97308,0.97847,0.98174,0.98473,0.97995,0.98001,0.97784,0.97097,0.95758,0.95391,0.95373
0.38513,0.40524,0.3146,0.23065,0.31405,0.32518,0.37429,0.31348,0.23567,0.18014,0.1078,0.085083,0.087661,0.14128,0.035932,-0.20086,-0.13914,-0.27987,-0.19604,-0.022333,-0.095733,-0.12306,-0.061869,-0.070524,-0.094762,-0.079755,-0.071191,-0.065047,-0.055733,-0.12742,-0.11195,-0.098321,-0.09415,-0.089559,-0.082899,-0.080103,-0.078071,-0.07817,-0.07748,-0.073406,-0.070347,-0.069243,-0.068567,-0.068169,-0.06713,-0.069253,-0.068562,-0.066142,-0.066734,-0.069095,-0.070991,-0.075545,-0.079425,-0.079523
0.27062,0.3355,0.207,-0.065068,-0.18865,-0.35055,-0.31497,-0.36426,-0.38283,-0.40344,-0.4185,-0.42649,-0.42158,-0.40797,0.069629,0.43462,0.50043,0.3491,0.21266,0.0043282,0.099628,0.059889,0.017531,0.034379,0.047899,0.040731,0.044014,0.051681,0.053046,0.054521,0.085247,0.088359,0.071068,0.073105,0.072701,0.050975,0.040199,0.038423,0.032262,0.028119,0.030933,0.031938,0.023479,0.018645,0.027085,0.028119,0.010283,0.012413,0.02145,0.012397,0.0081006,0.019327,0.016895,0.015586
0.85942,0.98647,0.84664,0.69922,0.80444,0.71174,0.53053,0.53208,0.58611,0.5216,0.48587,0.46318,0.4912,0.46429,0.23145,-0.053714,-0.1436,-0.59894,-0.46675,-0.36585,-0.41411,-0.41132,-0.20561,-0.17777,-0.23139,-0.21243,-0.19584,-0.19897,-0.19698,-0.21754,-0.21841,-0.22237,-0.21375,-0.20143,-0.19759,-0.20487,-0.20176,-0.19956,-0.21124,-0.2118,-0.20259,-0.21136,-0.22043,-0.21519,-0.22208,-0.23173,-0.21933,-0.21409,-0.21564,-0.21739,-0.21333,-0.21248,-0.22249,-0.22253
2.1266,2.073,2.0365,2.0165,2.0025,2.0018,2.0263,2.0386,2.0238,2.0178,2.017,2.02,2.0224,2.0231,2.3613,3.344,2.4206,-1.0054,-0.11943,-0.053067,-1.0234,-1.0416,-1.0296,-1.026,-1.0351,-1.0349,-1.0337,-1.0338,-1.034,-1.037,-1.0392,-1.0398,-1.0397,-1.039,-1.0394,-1.0399,-1.0402,-1.0406,-1.0415,-1.0413,-1.041,-1.042,-1.0431,-1.0444,-1.0432,-1.0465,-1.0478,-1.0445,-1.0475,-1.0499,-1.0511,-1.054,-1.0545,-1.0546
4.1517,3.8473,3.6366,3.5341,3.5155,3.671,3.8842,3.9953,4.0075,4.0029,3.9981,4.0083,4.0187,4.1566,1.0007,-2.0543,-1.7352,-1.6447,-1.5191,-1.4408,-1.4063,-1.3979,-1.387,-1.3859,-1.3844,-1.3837,-1.3833,-1.3822,-1.3816,-1.3856,-1.3849,-1.3839,-1.384,-1.3838,-1.3831,-1.3819,-1.3822,-1.3824,-1.382,-1.382,-1.382,-1.3817,-1.3814,-1.3808,-1.3794,-1.3797,-1.3801,-1.379,-1.3793,-1.3798,-1.3802,-1.3809,-1.381,-1.381
-4.1919,-4.3186,-4.2809,-4.2314,-4.2075,-4.3088,-4.3867,-4.4483,-4.4554,-4.4494,-4.4513,-4.4536,-4.4483,-4.3624,-2.6159,0.90332,1.7296,1.9248,1.7541,1.6787,1.6754,1.6674,1.6501,1.6443,1.6429,1.641,1.6388,1.6358,1.6345,1.6379,1.6341,1.6325,1.6335,1.6322,1.6309,1.632,1.6323,1.6317,1.6319,1.6321,1.6314,1.6302,1.6307,1.6303,1.6285,1.6292,1.6308,1.629,1.6287,1.6306,1.6316,1.632,1.6327,1.6328
1.8187,2.2401,2.2991,2.3344,2.354,2.3769,2.1617,2.2466,2.2448,2.2117,2.1901,2.199,2.1918,1.8216,0.44897,-2.684,-2.2341,-1.0128,-1.0904,-1.0484,-0.73312,-0.7309,-0.68652,-0.67288,-0.67558,-0.675,-0.67175,-0.67103,-0.67146,-0.66473,-0.6621,-0.66434,-0.66652,-0.66344,-0.66465,-0.67205,-0.67377,-0.67374,-0.67748,-0.67921,-0.67706,-0.67855,-0.68232,-0.6814,-0.67923,-0.68094,-0.68185,-0.67956,-0.67798,-0.68057,-0.68083,-0.67803,-0.68048,-0.68078
1.6388,1.7203,1.7797,1.7598,1.718,1.7282,1.8824,1.8826,1.916,1.9417,1.9649,1.9445,1.9391,2.0965,2.5117,1.2408,-0.39815,-0.65438,-0.7713,-0.80011,-0.76249,-0.7696,-0.81369,-0.8155,-0.80141,-0.80181,-0.80387,-0.79966,-0.79831,-0.80651,-0.80465,-0.80006,-0.80035,-0.80369,-0.80149,-0.79672,-0.79671,-0.79687,-0.79276,-0.79233,-0.79471,-0.79052,-0.78714,-0.79063,-0.7896,-0.78689,-0.78987,-0.79149,-0.7919,-0.79212,-0.79369,-0.79651,-0.79387,-0.79364
0.5249,0.2797,0.35702,0.44541,0.31034,0.40947,0.48582,0.27419,0.050193,-0.088148,-0.24828,-0.28233,-0.26854,-0.31629,-0.38485,-0.3323,-0.41412,-0.34531,-0.077842,0.084865,0.043314,0.041945,0.044389,0.015312,-0.055304,-0.0522,-0.036901,-0.056537,-0.061258,-0.060053,-0.052846,-0.065323,-0.054594,-0.043509,-0.041403,-0.042358,-0.0086513,-0.0027772,-0.015144,0.0061159,0.017758,0.0047215,-0.0042375,0.015498,0.0081231,-0.0043371,-0.0010116,0.0033803,-0.00050467,-0.0054483,0.00624,0.009987,-0.0075502,-0.0087318
