-0.041559,-0.019589,-0.076423,-0.32444,0.20155,0.23759,0.16211,0.14635,0.12794,0.10387,0.10274,0.029165,-0.2019,-0.40758,-0.42873,-0.21041,-0.019361,0.0267,0.071959,0.096591,0.067232,0.069069,0.03974,0.032531,0.071519,0.064285,0.045104,0.055648,0.023718,-0.020327,-0.0017701,0.0099241,-0.010879,-0.0090357,0.002861,-0.01314,-0.011063,0.0092789,-0.019866,-0.018899,0.0051404,-0.019369,-0.021841,0.013471,0.0089281,0.0017181,0.019538,0.012618,0.008526,0.0087727
-0.47734,-0.43728,-0.47215,-0.61981,-0.47141,-0.45077,-0.43663,-0.4256,-0.41255,-0.38007,-0.36942,-0.36728,-0.6896,-1.1755,-0.57208,-0.17438,0.010255,0.23312,0.42089,0.49206,0.46838,0.46962,0.46848,0.50046,0.53476,0.54435,0.44306,0.61806,0.3136,-0.13861,-0.060774,-0.026185,-0.02976,-0.019311,-0.038297,-0.041428,-0.03566,-0.058488,-0.049065,-0.063933,-0.087051,-0.086693,-0.087304,0.087953,0.54882,0.53911,0.52174,0.51372,0.51469,0.51134
-0.12416,-0.18382,-0.28963,-0.3864,-0.49197,-0.53147,-0.54497,-0.54056,-0.53715,-0.55346,-0.54756,-0.58116,-0.42813,-0.13533,0.072292,0.071708,0.078764,0.05508,0.022706,0.053242,0.092765,0.112,0.11389,0.12838,0.14563,0.15525,0.16713,0.1791,0.21477,0.2346,0.2527,0.27146,0.26114,0.25632,0.25498,0.23738,0.23253,0.23644,0.22175,0.21667,0.2168,0.20409,0.20087,0.17891,0.12394,0.11724,0.12103,0.12631,0.12348,0.12441
-0.38166,-0.40513,-0.32087,-0.22335,-0.17863,-0.14587,-0.14667,-0.14896,-0.14627,-0.1494,-0.15508,-0.14454,-0.14908,-0.18012,-0.19984,-0.055646,0.020139,0.058239,0.066393,0.083053,0.09183,0.071412,0.047324,0.041522,0.041141,0.037835,0.036721,0.041706,0.065572,0.087766,0.098864,0.10904,0.10965,0.11359,0.12314,0.12388,0.12576,0.13111,0.12131,0.1223,0.12821,0.12114,0.11744,0.124,0.11813,0.11413,0.1157,0.11088,0.106,0.1062
-0.048515,-0.11792,-0.20044,-0.36476,-0.49639,-0.50964,-0.53109,-0.53957,-0.55024,-0.56649,-0.57029,-0.57877,-0.51229,-0.37046,-0.44566,-0.29443,-0.13141,-0.027082,0.046355,0.082942,0.090701,0.094462,0.096878,0.09558,0.10015,0.097683,0.14216,0.10177,0.21822,0.42896,0.31211,0.26747,0.28198,0.27204,0.28498,0.28195,0.28249,0.30059,0.30108,0.30806,0.32441,0.33486,0.34833,0.30059,0.1651,0.17004,0.18048,0.1815,0.17988,0.18165
-0.10197,-0.056907,-0.0083076,0.070243,0.19358,0.25514,0.25047,0.25753,0.24992,0.24168,0.2552,0.25844,0.067952,-0.1573,-0.19143,-0.12433,-0.032766,-0.0046137,-0.0137,-0.048086,-0.079394,-0.079288,-0.097546,-0.1007,-0.088786,-0.08157,-0.084664,-0.04681,-0.056631,-0.091561,-0.059118,-0.040035,-0.041011,-0.038442,-0.027577,-0.032229,-0.032506,-0.028226,-0.042129,-0.047238,-0.042582,-0.05171,-0.048064,-0.024662,0.011158,0.0018136,0.0044054,-0.0012126,-0.0064306,-0.0079956
0.061021,0.04814,0.091498,0.21709,0.18798,0.18959,0.20353,0.20519,0.21221,0.21462,0.21153,0.24132,0.27686,0.28945,0.2394,0.075273,-0.044965,-0.068992,-0.087675,-0.10703,-0.10157,-0.10078,-0.096524,-0.091154,-0.091732,-0.093485,-0.090409,-0.09283,-0.087879,-0.078489,-0.079111,-0.079012,-0.078148,-0.077191,-0.076761,-0.076633,-0.075933,-0.075045,-0.077005,-0.076725,-0.076308,-0.079598,-0.091216,-0.093924,-0.10291,-0.10196,-0.10198,-0.10335,-0.10426,-0.10412
-0.060469,-0.14695,-0.12514,-0.052247,-0.068003,-0.06398,-0.066688,-0.067757,-0.071065,-0.077288,-0.075724,-0.070403,-0.057745,-0.013894,0.03756,0.26578,0.53868,0.56618,0.44064,0.31026,0.29349,0.24642,0.18793,0.08136,-0.021298,-0.049497,-0.096247,-0.24768,-0.15639,-0.03696,-0.040212,-0.069566,-0.069602,-0.084066,-0.07198,-0.03861,-0.039185,-0.043696,-0.060884,-0.044333,-0.038901,-0.07278,-0.088184,-0.063956,-0.091186,-0.090302,-0.084516,-0.083717,-0.083635,-0.083555
-0.14881,-0.13883,-0.14455,-0.18529,-0.31695,-0.33627,-0.32524,-0.32128,-0.32133,-0.31458,-0.31355,-0.30784,-0.30197,-0.31376,-0.24687,-0.11592,-0.064087,-0.019117,0.025508,0.08474,0.10302,0.10821,0.11974,0.14091,0.1509,0.15042,0.15664,0.19504,0.15873,0.11398,0.11496,0.11451,0.1191,0.12251,0.12203,0.11746,0.11893,0.11751,0.12228,0.11862,0.11651,0.12476,0.13314,0.13953,0.17381,0.17319,0.17093,0.16915,0.16968,0.1698
-0.18424,-0.15168,-0.15444,-0.16088,-0.19695,-0.21088,-0.21363,-0.21393,-0.22111,-0.22935,-0.22235,-0.21688,-0.195,-0.14836,-0.24388,-0.14258,-0.044432,-0.033845,-0.031646,-0.00040537,0.002867,0.014377,0.024258,0.035116,0.040947,0.039859,0.07232,0.073664,0.1086,0.16184,0.15499,0.14722,0.15327,0.15349,0.16322,0.15866,0.15708,0.16193,0.16173,0.15939,0.16393,0.17108,0.17918,0.14421,0.06712,0.066122,0.06914,0.070309,0.070175,0.07035
